TOKEN	[CLS]	I	heard	from	none	of	the	representatives	from	the	power	generation	sector	.	[SEP]
[CLS]	0.521635	0.023923	0.032710	0.027485	0.005779	0.004893	0.028247	0.017911	0.012477	0.005984	0.022941	0.028878	0.011136	0.186666	0.069335
I	0.000000	0.000001	0.999997	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
heard	0.000000	0.000000	0.000002	0.999997	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
from	0.000000	0.000000	0.000000	0.000067	0.999932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
none	0.000000	0.000000	0.000000	0.000000	0.000002	0.999995	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
of	0.000001	0.000000	0.000000	0.000000	0.000000	0.000015	0.999763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000219
the	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.999983	0.000000	0.000000	0.000003	0.000002	0.000000	0.000000	0.000007
representatives	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	0.000000	0.000011	0.999982	0.000001	0.000000	0.000000	0.000002	0.000000	0.000000
from	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000027	0.000000	0.000066	0.999881	0.000002	0.000000	0.000000	0.000002	0.000018
the	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000061	0.999856	0.000072	0.000006	0.000000	0.000002
power	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000002	0.000000	0.000012	0.999866	0.000071	0.000003	0.000039
generation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000161	0.999827	0.000006	0.000001
sector	0.000021	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000015	0.999939	0.000012
.	0.248674	0.000009	0.000016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000008	0.000002	0.000000	0.006955	0.744336
[SEP]	0.814028	0.001609	0.001090	0.020931	0.000410	0.000393	0.003152	0.005933	0.009783	0.000529	0.012163	0.011050	0.005157	0.039845	0.073926
