TOKEN	[CLS]	I	heard	from	none	of	the	representatives	from	the	power	generation	sector	.	[SEP]
[CLS]	0.016776	0.182261	0.010696	0.135296	0.031258	0.107046	0.036499	0.005451	0.131069	0.024474	0.004425	0.009856	0.004721	0.073186	0.226985
I	0.006874	0.012182	0.147275	0.125726	0.022872	0.164932	0.042547	0.041324	0.120942	0.042191	0.031938	0.020903	0.017908	0.146882	0.055502
heard	0.127553	0.009686	0.073857	0.023044	0.126530	0.021156	0.100994	0.076163	0.026514	0.097400	0.020496	0.038489	0.021259	0.026382	0.210476
from	0.051208	0.025645	0.102345	0.040449	0.122893	0.073598	0.065702	0.057298	0.044825	0.070053	0.078366	0.024334	0.027915	0.037900	0.177469
none	0.257433	0.024823	0.003554	0.014983	0.007346	0.037776	0.265470	0.005774	0.014561	0.254695	0.002964	0.005063	0.001344	0.029147	0.075068
of	0.024300	0.028410	0.043958	0.079760	0.045365	0.086150	0.077250	0.048333	0.092150	0.081655	0.073290	0.035127	0.026547	0.062716	0.194989
the	0.006428	0.030799	0.032576	0.097671	0.054890	0.167404	0.040835	0.033486	0.120499	0.040591	0.025214	0.020554	0.038807	0.087271	0.202975
representatives	0.046866	0.003745	0.084618	0.037258	0.097127	0.039416	0.012436	0.205607	0.045133	0.011108	0.112116	0.070920	0.124341	0.013409	0.095902
from	0.044681	0.021483	0.086359	0.035490	0.101654	0.067028	0.064583	0.054686	0.040997	0.072218	0.070459	0.024973	0.032065	0.040211	0.243112
the	0.005180	0.032470	0.028306	0.096055	0.054543	0.152518	0.041500	0.025560	0.121774	0.039638	0.021109	0.019133	0.036104	0.083693	0.242417
power	0.048567	0.008248	0.110938	0.027962	0.144728	0.013707	0.032170	0.058941	0.034372	0.031078	0.065722	0.228462	0.070101	0.017124	0.107882
generation	0.152230	0.001964	0.053540	0.023486	0.072632	0.036452	0.016657	0.279009	0.025300	0.019055	0.088928	0.044045	0.073312	0.024865	0.088525
sector	0.035675	0.003301	0.043123	0.017620	0.092204	0.011782	0.013489	0.382861	0.019255	0.015879	0.112216	0.124411	0.095166	0.014036	0.018982
.	0.000704	0.173732	0.029030	0.049110	0.025037	0.062045	0.079637	0.008350	0.053036	0.067518	0.005322	0.016091	0.013286	0.267184	0.149917
[SEP]	0.009097	0.289429	0.008480	0.014360	0.029394	0.010108	0.054992	0.022373	0.011860	0.017696	0.002028	0.036711	0.001972	0.030038	0.461463
