TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.072581	0.072493	0.050226	0.073776	0.091235	0.071253	0.062951	0.065168	0.048383	0.084851	0.078409	0.086467	0.057136	0.085071
A	0.085294	0.077396	0.046865	0.050205	0.083723	0.081378	0.104949	0.074763	0.057984	0.069935	0.075469	0.072136	0.056941	0.062963
person	0.072909	0.083268	0.058427	0.056942	0.072593	0.109769	0.072118	0.079172	0.059377	0.060554	0.080559	0.084742	0.049503	0.060068
on	0.063408	0.092022	0.054434	0.057018	0.050419	0.101917	0.086462	0.068345	0.042819	0.095324	0.074004	0.080175	0.042570	0.091083
a	0.084308	0.096866	0.056806	0.056185	0.050445	0.086019	0.074168	0.077087	0.040996	0.066276	0.087460	0.079160	0.073657	0.070567
horse	0.079701	0.081344	0.061743	0.079588	0.083192	0.066243	0.060800	0.060882	0.068178	0.074399	0.090051	0.080383	0.042316	0.071179
jumps	0.076352	0.079948	0.050360	0.075592	0.057589	0.079459	0.082915	0.065814	0.048596	0.058355	0.087158	0.101766	0.054589	0.081506
over	0.078124	0.095597	0.078341	0.071730	0.059124	0.076604	0.063072	0.067411	0.038118	0.066708	0.069991	0.098821	0.071227	0.065131
a	0.078607	0.096929	0.079814	0.066708	0.061840	0.072406	0.066287	0.056267	0.048869	0.073480	0.083956	0.061500	0.060587	0.092748
broken	0.085887	0.091852	0.052070	0.064837	0.053642	0.079809	0.127665	0.074569	0.043947	0.064869	0.064097	0.077395	0.045395	0.073967
down	0.070208	0.086312	0.052944	0.078463	0.049268	0.066185	0.077942	0.078043	0.051320	0.073617	0.088230	0.096106	0.058473	0.072887
airplane	0.073623	0.079820	0.072906	0.063530	0.064483	0.083064	0.066477	0.067865	0.064060	0.085862	0.076694	0.057534	0.064490	0.079591
.	0.077923	0.072182	0.061361	0.077767	0.072176	0.058530	0.080620	0.079007	0.054382	0.072822	0.092330	0.061320	0.062584	0.076996
[SEP]	0.092680	0.075397	0.044324	0.059338	0.066468	0.057639	0.068344	0.087375	0.049567	0.076228	0.094529	0.070742	0.073499	0.083869
