TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.075600	0.062738	0.102612	0.083110	0.050014	0.081689	0.058381	0.072771	0.045331	0.061264	0.057995	0.070384	0.094301	0.083810
A	0.065423	0.064312	0.080299	0.055877	0.083427	0.064274	0.069098	0.055186	0.068391	0.066488	0.111558	0.056650	0.081186	0.077831
person	0.094501	0.065405	0.055246	0.061323	0.079678	0.058124	0.051040	0.085567	0.064706	0.056927	0.076101	0.065653	0.102197	0.083530
on	0.121272	0.103755	0.092792	0.078643	0.039636	0.057189	0.061747	0.076597	0.041828	0.049514	0.053170	0.052081	0.090557	0.081222
a	0.049129	0.084147	0.120232	0.080982	0.060061	0.053244	0.071328	0.046015	0.080576	0.070225	0.086003	0.064492	0.086753	0.046813
horse	0.101120	0.065334	0.075064	0.072158	0.056499	0.069263	0.069623	0.064410	0.054201	0.068454	0.098915	0.058487	0.101771	0.044701
jumps	0.080726	0.104097	0.062428	0.093572	0.041702	0.048965	0.064419	0.052015	0.048398	0.078072	0.077066	0.061595	0.105144	0.081801
over	0.044607	0.108060	0.091173	0.083687	0.082048	0.054038	0.056406	0.052693	0.093569	0.075495	0.080361	0.058160	0.067464	0.052239
a	0.075044	0.092761	0.108639	0.087196	0.054333	0.047200	0.083407	0.055696	0.073695	0.053087	0.076146	0.060815	0.071961	0.060021
broken	0.065003	0.064951	0.081356	0.062200	0.086625	0.057414	0.074508	0.055113	0.097969	0.081364	0.095396	0.055000	0.065831	0.057271
down	0.066761	0.085325	0.093271	0.055304	0.106096	0.058868	0.052399	0.062674	0.091126	0.077373	0.082837	0.052731	0.061947	0.053288
airplane	0.060396	0.078071	0.084946	0.081399	0.067214	0.084511	0.068497	0.075061	0.079463	0.056781	0.047862	0.058567	0.068663	0.088571
.	0.059493	0.068594	0.075935	0.054624	0.089793	0.053349	0.061774	0.072081	0.063817	0.089566	0.100821	0.060109	0.065846	0.084198
[SEP]	0.063272	0.063362	0.120994	0.056925	0.067006	0.072778	0.073840	0.051010	0.087289	0.091666	0.055125	0.071557	0.070436	0.054741
