TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.067968	0.082644	0.062597	0.070449	0.068909	0.065338	0.098012	0.087339	0.059214	0.062725	0.064499	0.065437	0.063605	0.081263
A	0.073129	0.071660	0.065250	0.057752	0.053001	0.071796	0.095196	0.061313	0.048338	0.062106	0.063191	0.073123	0.063538	0.140607
person	0.051944	0.072750	0.071267	0.067303	0.053802	0.077658	0.103057	0.089223	0.052721	0.055914	0.056666	0.075516	0.075229	0.096950
on	0.077425	0.110668	0.059067	0.057584	0.039111	0.075749	0.121811	0.085193	0.034660	0.047178	0.052590	0.071700	0.066129	0.101137
a	0.079229	0.075813	0.072183	0.072201	0.063810	0.069373	0.080136	0.081918	0.063324	0.062372	0.077913	0.051289	0.065178	0.085261
horse	0.065125	0.066911	0.089018	0.061750	0.080182	0.060213	0.093192	0.066972	0.064254	0.064672	0.089869	0.057138	0.057969	0.082736
jumps	0.062136	0.078634	0.076594	0.068679	0.059299	0.065989	0.121173	0.090031	0.046720	0.054092	0.057541	0.073036	0.056499	0.089577
over	0.080949	0.076804	0.072506	0.058461	0.055422	0.070450	0.088331	0.080912	0.042016	0.038021	0.086199	0.065433	0.077170	0.107326
a	0.074263	0.087225	0.069660	0.068750	0.064342	0.073255	0.092845	0.084867	0.061332	0.068178	0.067926	0.048304	0.066200	0.072853
broken	0.048111	0.072984	0.071788	0.069436	0.070313	0.076369	0.111590	0.072821	0.061847	0.058513	0.062342	0.058090	0.069067	0.096729
down	0.073208	0.070032	0.064418	0.061503	0.053661	0.066819	0.063774	0.085145	0.064509	0.065328	0.072112	0.068379	0.079078	0.112035
airplane	0.050762	0.073868	0.080072	0.080167	0.056236	0.063947	0.092474	0.072572	0.066282	0.053537	0.066179	0.076175	0.065529	0.102201
.	0.084453	0.061493	0.060471	0.070291	0.068898	0.067838	0.100695	0.091495	0.054197	0.062199	0.076331	0.053724	0.055860	0.092054
[SEP]	0.056220	0.089786	0.067223	0.070012	0.057027	0.066147	0.069836	0.094742	0.065385	0.058483	0.059527	0.068339	0.078453	0.098819
