TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.073833	0.073240	0.073644	0.058197	0.068149	0.033474	0.060770	0.063512	0.052905	0.085907	0.061039	0.068398	0.135886	0.091047
A	0.066002	0.053595	0.087024	0.067955	0.075227	0.047634	0.085364	0.050053	0.075875	0.109483	0.041410	0.099834	0.072754	0.067790
person	0.049033	0.049609	0.099843	0.058334	0.076024	0.049841	0.048699	0.090013	0.070257	0.108793	0.063338	0.088587	0.071982	0.075647
on	0.078617	0.051820	0.105175	0.052175	0.068005	0.049572	0.062647	0.081100	0.052763	0.091473	0.065320	0.089296	0.067859	0.084178
a	0.064042	0.067887	0.083308	0.069058	0.072741	0.059134	0.066015	0.072268	0.066519	0.070532	0.054991	0.084744	0.084157	0.084603
horse	0.053499	0.038793	0.096136	0.092538	0.067142	0.039943	0.071384	0.064068	0.062648	0.093523	0.056329	0.089933	0.078458	0.095604
jumps	0.062260	0.050190	0.090227	0.077276	0.063137	0.047977	0.062944	0.075886	0.074018	0.069858	0.042778	0.082646	0.098434	0.102371
over	0.103165	0.058587	0.099965	0.069788	0.064151	0.038376	0.079847	0.074794	0.043417	0.077524	0.068421	0.062401	0.087515	0.072049
a	0.054459	0.078631	0.082444	0.069677	0.064956	0.047731	0.087021	0.069821	0.049809	0.073414	0.069993	0.104681	0.070701	0.076663
broken	0.074307	0.072051	0.076281	0.070438	0.072561	0.048112	0.055308	0.065838	0.052810	0.092871	0.055321	0.077189	0.095281	0.091631
down	0.072656	0.058745	0.077471	0.056154	0.061514	0.037844	0.083096	0.071822	0.046537	0.118210	0.055661	0.087271	0.094424	0.078596
airplane	0.072758	0.058033	0.077133	0.058708	0.066057	0.044296	0.081799	0.074239	0.054621	0.106588	0.052611	0.086529	0.084384	0.082244
.	0.071435	0.075218	0.097195	0.074300	0.070396	0.038366	0.070447	0.071052	0.056802	0.079961	0.063098	0.076729	0.080349	0.074652
[SEP]	0.075636	0.058670	0.092724	0.080270	0.069260	0.031407	0.071161	0.064863	0.054817	0.091743	0.061183	0.102168	0.075419	0.070679
