TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.087597	0.042748	0.069330	0.053124	0.048836	0.073786	0.062098	0.072740	0.062529	0.100800	0.107298	0.074188	0.064028	0.080896
A	0.099011	0.046172	0.054237	0.056284	0.078480	0.054606	0.067323	0.075425	0.077601	0.059180	0.076357	0.070479	0.081405	0.103440
person	0.081611	0.062006	0.125066	0.065378	0.053921	0.054657	0.066764	0.052136	0.076608	0.071715	0.037635	0.090307	0.076357	0.085838
on	0.080798	0.053733	0.097741	0.063128	0.076842	0.042283	0.055007	0.053512	0.086473	0.076366	0.069323	0.072760	0.074875	0.097159
a	0.086884	0.057910	0.077185	0.056653	0.071995	0.062374	0.064153	0.072829	0.062058	0.060484	0.073073	0.089355	0.076629	0.088417
horse	0.082788	0.040475	0.078255	0.048440	0.066902	0.059222	0.073933	0.073515	0.067521	0.075046	0.081381	0.074319	0.105030	0.073172
jumps	0.086824	0.060191	0.066654	0.059479	0.068174	0.072466	0.076367	0.064500	0.056285	0.071039	0.060274	0.094215	0.065912	0.097620
over	0.061832	0.048463	0.069581	0.067131	0.089709	0.061713	0.059379	0.066150	0.088735	0.070450	0.064327	0.066740	0.093685	0.092105
a	0.071729	0.057288	0.073333	0.058516	0.073808	0.059058	0.076270	0.068879	0.070564	0.062713	0.070568	0.098070	0.082511	0.076693
broken	0.078009	0.060666	0.079884	0.067816	0.055369	0.072597	0.080208	0.086174	0.046648	0.058080	0.080063	0.082688	0.075954	0.075844
down	0.053296	0.063634	0.068759	0.070733	0.055015	0.051547	0.079360	0.078060	0.069342	0.063140	0.085957	0.090824	0.082566	0.087767
airplane	0.064776	0.044298	0.078249	0.054534	0.081595	0.041011	0.081711	0.081313	0.081925	0.059242	0.073358	0.095717	0.076175	0.086095
.	0.067635	0.043067	0.065723	0.063556	0.077528	0.073100	0.082801	0.058201	0.090962	0.061768	0.073111	0.074633	0.075737	0.092177
[SEP]	0.074006	0.041779	0.091499	0.040624	0.086016	0.063652	0.084208	0.057744	0.076185	0.051145	0.083852	0.073108	0.095024	0.081160
