TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.089637	0.056574	0.087220	0.069472	0.051239	0.060978	0.078255	0.064213	0.068427	0.100822	0.086329	0.078558	0.060341	0.047936
A	0.057092	0.062109	0.076219	0.072175	0.051154	0.068725	0.064502	0.081605	0.067697	0.068229	0.090721	0.078680	0.084179	0.076913
person	0.061407	0.058284	0.068992	0.107766	0.073155	0.063836	0.066969	0.084878	0.068369	0.080512	0.067083	0.068710	0.055576	0.074462
on	0.056426	0.071628	0.065483	0.077577	0.049373	0.069904	0.072556	0.092831	0.057803	0.067943	0.093524	0.096895	0.069510	0.058548
a	0.044276	0.052222	0.098397	0.125575	0.057049	0.050619	0.089541	0.086101	0.066123	0.051617	0.078190	0.076092	0.061180	0.063017
horse	0.084374	0.061509	0.093625	0.079598	0.061813	0.051518	0.067051	0.087188	0.078032	0.076876	0.068718	0.058747	0.052608	0.078342
jumps	0.065878	0.058568	0.078727	0.079203	0.064270	0.040321	0.066062	0.065798	0.094506	0.081500	0.090211	0.085804	0.050544	0.078609
over	0.079022	0.054591	0.070270	0.056264	0.071460	0.057567	0.084947	0.081163	0.075050	0.086651	0.089385	0.074783	0.062720	0.056127
a	0.049131	0.043368	0.112065	0.100937	0.059059	0.052868	0.076748	0.103651	0.065673	0.062427	0.093346	0.063752	0.048669	0.068306
broken	0.058124	0.054520	0.090840	0.109520	0.056158	0.046394	0.087250	0.062938	0.062538	0.082295	0.081072	0.089360	0.041820	0.077172
down	0.061984	0.051918	0.080946	0.104806	0.055939	0.056692	0.100796	0.112025	0.060035	0.078546	0.045037	0.081712	0.045158	0.064406
airplane	0.074148	0.053086	0.087306	0.078931	0.071780	0.047752	0.065014	0.104595	0.072239	0.091204	0.084590	0.076260	0.033407	0.059688
.	0.069033	0.055641	0.078440	0.070246	0.047953	0.073222	0.090919	0.081838	0.063624	0.079706	0.062010	0.087965	0.056380	0.083023
[SEP]	0.082947	0.055786	0.092122	0.086849	0.045220	0.063917	0.086718	0.112664	0.043466	0.052423	0.071596	0.080836	0.042357	0.083099
