TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.068030	0.105618	0.065826	0.055287	0.064454	0.074609	0.068499	0.065856	0.066549	0.070149	0.075401	0.059567	0.066790	0.093366
A	0.078415	0.075550	0.072247	0.067624	0.060712	0.089111	0.079058	0.076019	0.060340	0.070266	0.070549	0.066148	0.076225	0.057736
person	0.108573	0.100957	0.075137	0.056296	0.054238	0.084190	0.076700	0.072222	0.059974	0.062023	0.052303	0.054152	0.070932	0.072306
on	0.080286	0.082185	0.077592	0.070395	0.056338	0.073533	0.080140	0.084052	0.056609	0.078163	0.064785	0.061090	0.073409	0.061423
a	0.069639	0.083607	0.072391	0.066486	0.087368	0.069523	0.081547	0.064134	0.079042	0.071649	0.051247	0.062458	0.072675	0.068235
horse	0.068530	0.063845	0.083508	0.058446	0.063434	0.068442	0.067184	0.086900	0.065753	0.072035	0.061519	0.070856	0.080495	0.089053
jumps	0.064250	0.061864	0.088114	0.085098	0.058190	0.080496	0.056721	0.086959	0.047802	0.063565	0.093427	0.061608	0.071734	0.080172
over	0.073815	0.086388	0.073828	0.076019	0.085777	0.083440	0.075697	0.076151	0.054529	0.064723	0.057384	0.051696	0.068836	0.071718
a	0.073444	0.084259	0.070310	0.058547	0.073885	0.069070	0.080258	0.068426	0.071680	0.087072	0.053142	0.067006	0.074593	0.068308
broken	0.089979	0.066273	0.072281	0.070251	0.079344	0.073742	0.065195	0.071414	0.074841	0.086756	0.060336	0.069969	0.059627	0.059992
down	0.077431	0.081548	0.069456	0.061535	0.069750	0.085547	0.077586	0.081232	0.075656	0.072985	0.063039	0.061714	0.062552	0.059970
airplane	0.062131	0.077363	0.083942	0.054620	0.058285	0.076164	0.073361	0.086117	0.073520	0.081932	0.063960	0.055427	0.077963	0.075215
.	0.069493	0.093227	0.074915	0.077408	0.058162	0.075712	0.062645	0.087897	0.055849	0.073911	0.067030	0.046085	0.081385	0.076281
[SEP]	0.081850	0.066530	0.068444	0.083048	0.062078	0.064620	0.088986	0.074925	0.057090	0.078154	0.055745	0.073840	0.078024	0.066667
