TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.076441	0.071513	0.051783	0.060579	0.062989	0.073774	0.050302	0.066404	0.081904	0.060511	0.077501	0.098737	0.067967	0.099593
A	0.082028	0.080689	0.054570	0.080231	0.075447	0.083581	0.054054	0.073666	0.067335	0.067336	0.075229	0.081225	0.049808	0.074803
person	0.063644	0.099576	0.094704	0.078371	0.087984	0.063872	0.062402	0.068374	0.091096	0.051932	0.061261	0.069057	0.048325	0.059402
on	0.081977	0.085693	0.049671	0.079455	0.081884	0.069071	0.064842	0.084835	0.093927	0.051049	0.065521	0.072323	0.045676	0.074076
a	0.075641	0.068918	0.073196	0.079050	0.067703	0.058663	0.079507	0.081856	0.067410	0.069613	0.089698	0.070241	0.047871	0.070631
horse	0.077632	0.083191	0.066757	0.069783	0.070141	0.073858	0.052884	0.075782	0.068033	0.073687	0.090625	0.074369	0.051361	0.071897
jumps	0.073793	0.090544	0.060163	0.072339	0.066586	0.069615	0.063005	0.071073	0.072142	0.078957	0.060644	0.079350	0.069681	0.072107
over	0.087302	0.073469	0.090378	0.056855	0.067221	0.070576	0.055990	0.084077	0.065814	0.085513	0.064204	0.073273	0.038108	0.087221
a	0.073968	0.075663	0.060048	0.083633	0.059156	0.064051	0.061184	0.074363	0.057208	0.073945	0.101479	0.088573	0.056858	0.069871
broken	0.089936	0.066389	0.072805	0.097314	0.068176	0.070180	0.057095	0.067552	0.073213	0.072497	0.083269	0.070023	0.046920	0.064633
down	0.084036	0.076782	0.096004	0.065143	0.068844	0.069846	0.055114	0.068437	0.072413	0.088099	0.060897	0.077728	0.049520	0.067136
airplane	0.066808	0.084072	0.077992	0.071994	0.062333	0.077191	0.094156	0.061277	0.053564	0.073332	0.064948	0.086578	0.046303	0.079451
.	0.067625	0.073914	0.047970	0.081433	0.072740	0.077970	0.044723	0.085725	0.074504	0.060608	0.090057	0.086182	0.045589	0.090958
[SEP]	0.074597	0.082191	0.098376	0.098527	0.069800	0.058211	0.049999	0.072172	0.064332	0.065639	0.094221	0.048363	0.050321	0.073252
