TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.068497	0.093509	0.078980	0.081190	0.052720	0.069156	0.073780	0.061876	0.056195	0.062841	0.109919	0.053136	0.062611	0.075591
A	0.071546	0.106132	0.074763	0.091778	0.056656	0.056204	0.080838	0.081879	0.049033	0.067441	0.057316	0.070286	0.077190	0.058939
person	0.065132	0.062902	0.072559	0.091774	0.073359	0.046578	0.076655	0.074560	0.088346	0.059783	0.065164	0.054382	0.079285	0.089521
on	0.096324	0.101251	0.076107	0.115705	0.055202	0.030650	0.117893	0.059880	0.063374	0.046238	0.043866	0.070017	0.065381	0.058113
a	0.102968	0.091926	0.064556	0.103166	0.063404	0.030687	0.129653	0.044165	0.081214	0.052962	0.046200	0.051509	0.073566	0.064024
horse	0.062476	0.089439	0.061790	0.093908	0.063595	0.050740	0.095718	0.070334	0.071509	0.061460	0.052949	0.083865	0.077370	0.064846
jumps	0.080816	0.099696	0.057518	0.083028	0.068149	0.053525	0.107160	0.064821	0.065739	0.046231	0.060029	0.080439	0.068987	0.063862
over	0.076949	0.081276	0.054318	0.090875	0.061504	0.047286	0.076677	0.078918	0.064857	0.052625	0.083902	0.068538	0.083646	0.078630
a	0.077679	0.098964	0.064537	0.121418	0.060307	0.043593	0.093692	0.052909	0.078405	0.062247	0.048743	0.055890	0.078089	0.063527
broken	0.063540	0.076037	0.112366	0.061817	0.068067	0.056636	0.103202	0.066806	0.067269	0.060433	0.089038	0.064600	0.059897	0.050292
down	0.067536	0.105059	0.043497	0.141701	0.068044	0.041949	0.101681	0.050368	0.060592	0.051361	0.060372	0.069733	0.078212	0.059895
airplane	0.103905	0.105216	0.063001	0.093706	0.055979	0.043809	0.119569	0.053647	0.065747	0.043563	0.052974	0.048125	0.115686	0.035073
.	0.061696	0.100757	0.071693	0.112740	0.061601	0.051749	0.088851	0.047043	0.069303	0.064360	0.076003	0.059633	0.074894	0.059677
[SEP]	0.068141	0.077376	0.061683	0.073215	0.086879	0.059492	0.096375	0.061448	0.101548	0.064406	0.057352	0.070060	0.074106	0.047919
