TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.062647	0.083565	0.052643	0.060267	0.068777	0.070885	0.059954	0.088857	0.081749	0.074426	0.071974	0.077821	0.059324	0.087111
A	0.070656	0.074240	0.048075	0.070593	0.053072	0.091684	0.058227	0.085407	0.063718	0.078329	0.072786	0.071039	0.078111	0.084064
person	0.084268	0.076361	0.052202	0.062800	0.080570	0.062553	0.047866	0.092210	0.051286	0.089644	0.096618	0.064341	0.057251	0.082028
on	0.063070	0.073806	0.031339	0.072205	0.069645	0.069483	0.056482	0.075153	0.072224	0.093885	0.083943	0.058370	0.068115	0.112281
a	0.074997	0.086831	0.033549	0.068458	0.064842	0.064290	0.053860	0.064216	0.069257	0.089900	0.079422	0.066041	0.105450	0.078887
horse	0.056789	0.061469	0.053606	0.101382	0.050131	0.068036	0.057946	0.084287	0.057383	0.110753	0.077935	0.065842	0.086521	0.067921
jumps	0.057107	0.066520	0.047940	0.070047	0.091445	0.080208	0.051871	0.103943	0.062265	0.090869	0.073706	0.051990	0.070110	0.081978
over	0.055158	0.075317	0.039102	0.060716	0.066945	0.063561	0.038112	0.076144	0.069185	0.078410	0.112738	0.067120	0.093450	0.104041
a	0.064685	0.069433	0.041056	0.065391	0.056283	0.065171	0.062436	0.061153	0.078998	0.119731	0.075859	0.076846	0.083408	0.079550
broken	0.066236	0.071284	0.046017	0.062923	0.078130	0.070546	0.074451	0.104192	0.065771	0.084930	0.064603	0.065692	0.069488	0.075736
down	0.072875	0.083005	0.043843	0.062796	0.079480	0.065806	0.041743	0.069433	0.086991	0.079079	0.065666	0.079888	0.091940	0.077454
airplane	0.067986	0.069493	0.041026	0.061134	0.068310	0.078579	0.053422	0.116142	0.057881	0.108011	0.070400	0.073732	0.066339	0.067546
.	0.042356	0.065154	0.050006	0.062505	0.075835	0.069532	0.058205	0.097140	0.070542	0.096764	0.066981	0.086084	0.073209	0.085685
[SEP]	0.056390	0.057293	0.042141	0.061507	0.076191	0.062473	0.049180	0.063221	0.080003	0.076647	0.090339	0.098092	0.091622	0.094900
