TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.058058	0.047124	0.104914	0.081032	0.065959	0.089207	0.058593	0.099057	0.063642	0.055529	0.096023	0.088659	0.041649	0.050554
A	0.065501	0.046516	0.112050	0.069530	0.063336	0.079214	0.049728	0.094311	0.066985	0.066877	0.073940	0.078749	0.069551	0.063711
person	0.078386	0.040403	0.073935	0.081263	0.071966	0.074241	0.063693	0.096279	0.069470	0.057329	0.080550	0.082470	0.069622	0.060393
on	0.061731	0.040950	0.103057	0.075864	0.057502	0.098459	0.055029	0.090077	0.063245	0.059119	0.101311	0.083242	0.052959	0.057456
a	0.083543	0.037567	0.122737	0.059797	0.060709	0.069409	0.048665	0.081263	0.076166	0.074654	0.065351	0.113488	0.053585	0.053066
horse	0.077050	0.049023	0.099025	0.071252	0.077572	0.092718	0.064247	0.088453	0.067888	0.079388	0.058725	0.058717	0.065189	0.050752
jumps	0.059273	0.086618	0.081575	0.079189	0.074889	0.078901	0.057004	0.078593	0.064247	0.066706	0.070414	0.081881	0.054831	0.065880
over	0.063861	0.061857	0.108172	0.064182	0.067505	0.079018	0.041235	0.097053	0.063745	0.066758	0.074349	0.077315	0.059010	0.075938
a	0.070119	0.040428	0.094429	0.055477	0.070122	0.068174	0.056427	0.080000	0.088439	0.088200	0.067711	0.099054	0.065326	0.056095
broken	0.074146	0.047146	0.079223	0.060871	0.062887	0.087795	0.067362	0.093913	0.062323	0.060923	0.111977	0.091441	0.055848	0.044142
down	0.058288	0.037008	0.129382	0.074203	0.056235	0.077272	0.073829	0.095399	0.055798	0.062302	0.053133	0.088081	0.060974	0.078094
airplane	0.075039	0.038753	0.095870	0.067609	0.049052	0.090565	0.071503	0.077516	0.065219	0.071558	0.056813	0.117047	0.054724	0.068731
.	0.067598	0.036508	0.126005	0.071110	0.069513	0.083328	0.057162	0.078510	0.067897	0.065825	0.081776	0.076910	0.058962	0.058897
[SEP]	0.069580	0.033984	0.134949	0.060008	0.058330	0.063684	0.092167	0.101684	0.075694	0.063404	0.059738	0.074223	0.059309	0.053248
