TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.089442	0.069408	0.058455	0.048606	0.073955	0.065525	0.039987	0.082163	0.100230	0.053860	0.077872	0.062646	0.093782	0.084070
A	0.074262	0.070778	0.053837	0.064977	0.097622	0.072061	0.068088	0.066527	0.069087	0.062477	0.062180	0.065738	0.092558	0.079812
person	0.056010	0.074145	0.039550	0.093230	0.081787	0.079903	0.072563	0.054052	0.075132	0.067473	0.078411	0.080538	0.077105	0.070100
on	0.079807	0.067093	0.050705	0.060525	0.079660	0.069816	0.040902	0.077824	0.062952	0.054913	0.071430	0.063730	0.116434	0.104210
a	0.075959	0.064017	0.046426	0.074196	0.113270	0.098937	0.067873	0.067634	0.075411	0.046507	0.064872	0.047720	0.075310	0.081866
horse	0.070000	0.058753	0.049850	0.081757	0.081709	0.063757	0.055993	0.061636	0.079800	0.051795	0.078927	0.073042	0.111685	0.081297
jumps	0.077613	0.065967	0.066732	0.065598	0.064083	0.072920	0.067807	0.081142	0.073431	0.055242	0.080283	0.085150	0.072498	0.071535
over	0.061931	0.076435	0.044851	0.108593	0.057963	0.058799	0.059262	0.057678	0.072172	0.060978	0.085234	0.062100	0.114417	0.079587
a	0.074214	0.059142	0.041077	0.088819	0.070297	0.074362	0.072818	0.064086	0.067128	0.049546	0.076195	0.064593	0.114132	0.083591
broken	0.077419	0.062602	0.048951	0.077000	0.080235	0.057759	0.054733	0.069775	0.070410	0.063911	0.077879	0.076905	0.113605	0.068817
down	0.064389	0.070126	0.062531	0.086673	0.071707	0.080131	0.061789	0.060362	0.078240	0.069975	0.075621	0.054829	0.091998	0.071631
airplane	0.063963	0.046300	0.058312	0.085744	0.090809	0.062009	0.051838	0.069462	0.093631	0.067839	0.092641	0.067077	0.081810	0.068564
.	0.070916	0.057766	0.040982	0.059486	0.103970	0.064659	0.044799	0.092522	0.098708	0.062171	0.063305	0.060028	0.095550	0.085139
[SEP]	0.084227	0.054567	0.049760	0.064609	0.082658	0.072671	0.044907	0.067171	0.082069	0.070229	0.078545	0.078537	0.099539	0.070510
