TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.060203	0.069255	0.056435	0.090004	0.077976	0.059519	0.059594	0.066878	0.097011	0.059643	0.076529	0.084474	0.075034	0.067445
A	0.062449	0.048094	0.079189	0.062569	0.106951	0.065634	0.063071	0.056952	0.068638	0.058880	0.120859	0.071611	0.056504	0.078599
person	0.095221	0.060993	0.047584	0.126178	0.078943	0.052193	0.057313	0.057152	0.087192	0.084986	0.053967	0.061274	0.072790	0.064213
on	0.043743	0.085789	0.063682	0.086899	0.105667	0.064757	0.039676	0.054977	0.063705	0.081017	0.080174	0.070127	0.082081	0.077705
a	0.065804	0.075373	0.069211	0.080769	0.075070	0.067570	0.068423	0.058908	0.070905	0.070201	0.096136	0.064237	0.063848	0.073544
horse	0.073094	0.063838	0.088396	0.080039	0.085545	0.079997	0.044426	0.057932	0.065910	0.065442	0.063223	0.084737	0.076116	0.071304
jumps	0.044940	0.094707	0.063785	0.081258	0.096283	0.052870	0.046258	0.038674	0.086570	0.075454	0.061794	0.106828	0.058491	0.092090
over	0.050698	0.068097	0.073327	0.056465	0.117366	0.071905	0.072266	0.042031	0.084195	0.073601	0.086807	0.058707	0.057797	0.086738
a	0.057131	0.069572	0.082620	0.103194	0.062940	0.067834	0.059014	0.085947	0.067026	0.052418	0.119575	0.051574	0.066814	0.054340
broken	0.093221	0.049142	0.071942	0.064504	0.059713	0.071274	0.073964	0.059708	0.069654	0.063517	0.101983	0.079605	0.092302	0.049472
down	0.077178	0.076254	0.079349	0.082995	0.089298	0.076148	0.046246	0.040358	0.062264	0.079300	0.097154	0.058661	0.075445	0.059351
airplane	0.100118	0.070666	0.053129	0.053573	0.073760	0.073838	0.045980	0.060068	0.050388	0.089383	0.095544	0.052108	0.088073	0.093372
.	0.065516	0.075395	0.061062	0.066347	0.068734	0.073478	0.058760	0.062854	0.076508	0.067736	0.139606	0.042104	0.074634	0.067266
[SEP]	0.077861	0.048636	0.063008	0.090355	0.066430	0.073282	0.078064	0.069813	0.098990	0.059214	0.086970	0.053417	0.074276	0.059682
