TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.093231	0.063347	0.066850	0.076825	0.072442	0.070992	0.081810	0.086231	0.094925	0.048685	0.059916	0.071268	0.048076	0.065403
A	0.078244	0.074283	0.072933	0.091016	0.075290	0.080671	0.078589	0.086036	0.098186	0.040692	0.054791	0.060647	0.045604	0.063020
person	0.061302	0.072579	0.061288	0.074719	0.077718	0.073737	0.088723	0.076112	0.122983	0.055719	0.058996	0.061530	0.038127	0.076468
on	0.081208	0.067474	0.068504	0.086077	0.075767	0.060287	0.085744	0.069624	0.092075	0.064464	0.067939	0.068939	0.049740	0.062157
a	0.083894	0.068841	0.050630	0.080113	0.089702	0.058359	0.087226	0.084124	0.097518	0.049074	0.074891	0.064622	0.051481	0.059524
horse	0.065626	0.066265	0.060422	0.091542	0.062051	0.065860	0.087945	0.103478	0.093511	0.039494	0.085260	0.075080	0.040530	0.062936
jumps	0.071490	0.080493	0.068458	0.094745	0.072223	0.075252	0.064140	0.104532	0.068167	0.049365	0.094556	0.063024	0.046361	0.047193
over	0.060966	0.067735	0.057196	0.084005	0.070070	0.070155	0.078425	0.084788	0.089265	0.049169	0.099359	0.087211	0.044403	0.057252
a	0.082171	0.076587	0.054525	0.080151	0.079960	0.063460	0.077003	0.081847	0.090773	0.064625	0.077565	0.066028	0.053768	0.051537
broken	0.075571	0.083433	0.067699	0.064788	0.092099	0.078225	0.083002	0.062593	0.111517	0.053444	0.061679	0.065032	0.045920	0.054999
down	0.064873	0.055055	0.051019	0.105141	0.077316	0.065210	0.078542	0.081217	0.098690	0.058588	0.076528	0.074788	0.040227	0.072806
airplane	0.077763	0.072289	0.063764	0.084176	0.074425	0.076240	0.069589	0.077248	0.096253	0.048585	0.082220	0.067928	0.048051	0.061469
.	0.082805	0.056083	0.069527	0.070477	0.081302	0.066711	0.079553	0.085056	0.106499	0.051670	0.079232	0.068245	0.046211	0.056627
[SEP]	0.074292	0.064195	0.059620	0.086036	0.055541	0.074258	0.078983	0.074357	0.094779	0.057417	0.048878	0.108664	0.045825	0.077155
