TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.049521	0.059994	0.058230	0.042199	0.126259	0.064753	0.061841	0.074450	0.107599	0.074276	0.057996	0.058222	0.090668	0.073991
A	0.110501	0.044569	0.051703	0.041307	0.085873	0.056026	0.077050	0.089437	0.076436	0.091989	0.069337	0.060676	0.090462	0.054633
person	0.050623	0.040318	0.050714	0.050157	0.117242	0.049999	0.077900	0.081683	0.112853	0.089778	0.057677	0.070431	0.061035	0.089591
on	0.062907	0.046055	0.054905	0.036297	0.110664	0.070888	0.088744	0.086081	0.109226	0.056570	0.044973	0.061171	0.093397	0.078121
a	0.060861	0.051112	0.058779	0.044020	0.096001	0.094067	0.095433	0.098548	0.068054	0.059738	0.055162	0.072965	0.063109	0.082152
horse	0.058232	0.054355	0.053518	0.042553	0.124732	0.067217	0.079155	0.064308	0.115883	0.060759	0.064442	0.047122	0.083613	0.084110
jumps	0.034032	0.050107	0.053275	0.057716	0.144638	0.059426	0.084256	0.082456	0.108674	0.071921	0.067647	0.051003	0.052431	0.082417
over	0.056929	0.043561	0.086517	0.044415	0.116298	0.076686	0.075705	0.109559	0.093914	0.075012	0.046444	0.066654	0.053025	0.055283
a	0.048250	0.055672	0.068714	0.053183	0.113233	0.069791	0.076873	0.074418	0.068379	0.052880	0.072309	0.080242	0.074964	0.091092
broken	0.037567	0.056408	0.046487	0.042356	0.144122	0.075116	0.067326	0.073268	0.103383	0.086236	0.055379	0.058328	0.048725	0.105299
down	0.065672	0.060575	0.070164	0.043069	0.111421	0.072649	0.072423	0.073706	0.073709	0.084495	0.058050	0.060840	0.078785	0.074441
airplane	0.058885	0.053893	0.062089	0.037383	0.121473	0.078899	0.058561	0.104787	0.074426	0.081429	0.049257	0.062745	0.075937	0.080235
.	0.063301	0.047092	0.068773	0.037783	0.114404	0.049877	0.074955	0.092486	0.089256	0.076324	0.067270	0.067858	0.073472	0.077149
[SEP]	0.057662	0.047852	0.068020	0.038771	0.134173	0.083803	0.065238	0.086613	0.078300	0.080476	0.039127	0.060430	0.088068	0.071465
