TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.123864	0.068960	0.063055	0.052513	0.053086	0.052348	0.108744	0.061689	0.052770	0.092481	0.048765	0.038202	0.074789	0.108735
A	0.117795	0.060118	0.063391	0.073794	0.080020	0.069933	0.070043	0.069135	0.064597	0.077684	0.060986	0.044661	0.057912	0.089931
person	0.101955	0.058797	0.061952	0.057730	0.057374	0.081943	0.114166	0.065065	0.053917	0.078737	0.057626	0.040463	0.065960	0.104316
on	0.092757	0.064577	0.065184	0.071681	0.074318	0.076655	0.076629	0.065866	0.068480	0.086436	0.061790	0.046337	0.064716	0.084574
a	0.067164	0.079824	0.052328	0.070924	0.055183	0.073166	0.120411	0.055460	0.060606	0.078944	0.054446	0.058996	0.102087	0.070461
horse	0.104960	0.066421	0.058323	0.078317	0.058211	0.062182	0.091457	0.078116	0.042205	0.070830	0.052668	0.043197	0.096398	0.096717
jumps	0.096228	0.067952	0.060805	0.068892	0.061599	0.058448	0.066034	0.060394	0.046421	0.089191	0.074490	0.061677	0.087069	0.100800
over	0.098173	0.061723	0.060659	0.070111	0.042512	0.064027	0.117430	0.070253	0.042460	0.087409	0.055369	0.060549	0.066397	0.102927
a	0.080383	0.085223	0.051384	0.088959	0.052554	0.073797	0.101258	0.057657	0.052954	0.082638	0.054034	0.056300	0.093822	0.069036
broken	0.092464	0.075171	0.062273	0.067816	0.083046	0.077620	0.073442	0.065166	0.065710	0.067514	0.067775	0.038042	0.087126	0.076835
down	0.079938	0.054760	0.069261	0.067469	0.053124	0.064947	0.137814	0.074217	0.065826	0.079705	0.046687	0.046107	0.071639	0.088508
airplane	0.074780	0.067769	0.067577	0.071260	0.054973	0.072820	0.096994	0.062283	0.059250	0.099079	0.056166	0.065039	0.072226	0.079784
.	0.086381	0.070272	0.062211	0.069161	0.063459	0.065422	0.090207	0.069988	0.049991	0.081512	0.052178	0.062092	0.076210	0.100916
[SEP]	0.085082	0.068513	0.051457	0.055128	0.072127	0.065628	0.091966	0.061670	0.082469	0.082790	0.050532	0.051872	0.080931	0.099834
