TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.082223	0.098328	0.072141	0.069255	0.067536	0.061547	0.081284	0.082860	0.049920	0.098077	0.053096	0.053764	0.066861	0.063108
A	0.063741	0.085806	0.055147	0.074525	0.065574	0.063575	0.054840	0.059670	0.047944	0.078569	0.095891	0.076005	0.118847	0.059868
person	0.089234	0.085940	0.048254	0.087509	0.065006	0.067210	0.067111	0.045981	0.055039	0.086009	0.079556	0.057919	0.101546	0.063684
on	0.086349	0.056329	0.073864	0.066501	0.078151	0.065228	0.048787	0.052031	0.064945	0.072662	0.084263	0.087200	0.092295	0.071396
a	0.086850	0.053882	0.077573	0.074614	0.056728	0.053720	0.057010	0.063827	0.066458	0.064628	0.096929	0.076702	0.102816	0.068262
horse	0.072911	0.062789	0.081289	0.076257	0.057947	0.067705	0.056082	0.065957	0.056659	0.084722	0.089949	0.077745	0.090310	0.059677
jumps	0.073104	0.068559	0.050617	0.064401	0.074022	0.061695	0.079618	0.042155	0.056343	0.102876	0.090746	0.068829	0.102227	0.064807
over	0.098407	0.057129	0.061868	0.048680	0.071242	0.060595	0.077405	0.049999	0.066700	0.075337	0.085666	0.075939	0.086340	0.084694
a	0.083789	0.050726	0.054459	0.078278	0.054236	0.055222	0.063996	0.065521	0.067035	0.065825	0.095683	0.055386	0.117524	0.092321
broken	0.094433	0.064770	0.052790	0.079565	0.062407	0.052207	0.050619	0.059770	0.052363	0.097014	0.077764	0.059725	0.109147	0.087424
down	0.074673	0.082406	0.076625	0.086831	0.063191	0.069805	0.052970	0.069827	0.048891	0.071616	0.068905	0.068422	0.095759	0.070079
airplane	0.073777	0.067250	0.065546	0.075842	0.064045	0.081259	0.053719	0.059103	0.068927	0.084244	0.080618	0.066757	0.084299	0.074614
.	0.059251	0.067729	0.054592	0.080498	0.070599	0.069589	0.063335	0.056233	0.073420	0.092835	0.082160	0.077888	0.092406	0.059464
[SEP]	0.080384	0.075517	0.059635	0.080134	0.085338	0.060930	0.054627	0.062120	0.074225	0.094238	0.061635	0.061237	0.090860	0.059117
