TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.066421	0.093540	0.059557	0.069183	0.083030	0.073437	0.066392	0.068624	0.083516	0.068197	0.077132	0.065103	0.050659	0.075208
A	0.062057	0.085820	0.091223	0.075869	0.099908	0.073534	0.062046	0.079355	0.077658	0.062600	0.072527	0.055372	0.038442	0.063589
person	0.061648	0.079120	0.060490	0.068270	0.090240	0.095094	0.081332	0.074860	0.062649	0.060962	0.074187	0.062351	0.063305	0.065492
on	0.057616	0.088439	0.083871	0.066035	0.089007	0.088388	0.074852	0.099258	0.077737	0.054374	0.069903	0.064694	0.036135	0.049691
a	0.072734	0.069521	0.066200	0.086286	0.067895	0.072825	0.067100	0.077273	0.079281	0.058079	0.070799	0.056471	0.085882	0.069653
horse	0.059634	0.079070	0.058492	0.065640	0.096920	0.084196	0.083128	0.091671	0.077871	0.060655	0.075375	0.062770	0.043411	0.061167
jumps	0.069008	0.078838	0.084893	0.066431	0.067929	0.073388	0.082169	0.104062	0.059470	0.047391	0.086497	0.055304	0.054430	0.070190
over	0.078432	0.087176	0.064152	0.079593	0.078205	0.096754	0.092346	0.083967	0.068587	0.050302	0.059669	0.060634	0.054147	0.046036
a	0.060522	0.076897	0.068421	0.067213	0.079427	0.081203	0.075476	0.080193	0.085095	0.067325	0.070920	0.061431	0.066724	0.059153
broken	0.070439	0.060741	0.062730	0.065162	0.099337	0.082754	0.075605	0.088377	0.087586	0.056139	0.063096	0.048045	0.063254	0.076736
down	0.052726	0.079468	0.060682	0.083502	0.097669	0.079409	0.074941	0.074790	0.080825	0.079776	0.059263	0.056126	0.064300	0.056523
airplane	0.056460	0.080649	0.062916	0.089194	0.088722	0.083792	0.073973	0.085146	0.067324	0.062580	0.063658	0.073853	0.056428	0.055307
.	0.073314	0.079969	0.074480	0.079156	0.072990	0.103345	0.081582	0.101950	0.062342	0.048515	0.053728	0.063879	0.053303	0.051446
[SEP]	0.080479	0.078071	0.058587	0.058157	0.087818	0.070876	0.073023	0.091824	0.083065	0.058899	0.083224	0.054701	0.057096	0.064179
