TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.045156	0.063812	0.069558	0.094730	0.098682	0.068630	0.069870	0.065282	0.092837	0.094125	0.069016	0.044190	0.058381	0.065732
A	0.060929	0.062936	0.067335	0.117251	0.078069	0.059405	0.061757	0.070045	0.059287	0.109554	0.067381	0.052774	0.077355	0.055922
person	0.040067	0.073090	0.088536	0.105664	0.088467	0.052071	0.064553	0.058651	0.073242	0.116312	0.061642	0.060278	0.068300	0.049129
on	0.064528	0.064325	0.086450	0.100279	0.076730	0.054776	0.069752	0.104334	0.064380	0.067645	0.042929	0.047421	0.071265	0.085186
a	0.046300	0.108413	0.098131	0.104079	0.078706	0.054534	0.049628	0.055456	0.071396	0.077431	0.057095	0.049762	0.072436	0.076634
horse	0.042156	0.066453	0.126947	0.111210	0.089724	0.052152	0.064714	0.066389	0.080699	0.099530	0.053188	0.043563	0.052202	0.051073
jumps	0.064266	0.055727	0.094652	0.096833	0.090343	0.058601	0.061296	0.088100	0.057656	0.115784	0.054562	0.045512	0.062534	0.054132
over	0.059541	0.057905	0.065012	0.115503	0.099164	0.048251	0.068963	0.055802	0.066634	0.070109	0.059746	0.041770	0.112242	0.079359
a	0.052652	0.083789	0.084094	0.104871	0.085736	0.048768	0.049813	0.062193	0.070783	0.094266	0.078793	0.037818	0.072296	0.074128
broken	0.054250	0.085161	0.084001	0.107811	0.058553	0.044695	0.059278	0.069381	0.060094	0.093218	0.052335	0.057165	0.092908	0.081151
down	0.040263	0.083524	0.062740	0.088411	0.064869	0.083685	0.058955	0.066192	0.065573	0.080251	0.061186	0.041988	0.116005	0.086358
airplane	0.056734	0.068715	0.099346	0.108520	0.060039	0.048780	0.058822	0.103657	0.059578	0.096685	0.066020	0.044860	0.084150	0.044094
.	0.050499	0.077035	0.096961	0.107471	0.064761	0.057253	0.056509	0.069220	0.061521	0.072207	0.061287	0.073630	0.066801	0.084847
[SEP]	0.031839	0.078890	0.067367	0.120222	0.086403	0.067754	0.052685	0.071550	0.069155	0.123792	0.069081	0.040340	0.060033	0.060888
