TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.083928	0.085608	0.071465	0.074782	0.051601	0.060529	0.044254	0.073495	0.050313	0.078645	0.093929	0.072524	0.074592	0.084337
A	0.102111	0.060159	0.055299	0.053555	0.043100	0.062730	0.054828	0.083113	0.048127	0.089706	0.086643	0.132845	0.070463	0.057321
person	0.096112	0.069342	0.048932	0.042188	0.062027	0.052442	0.067927	0.086511	0.058514	0.075421	0.108325	0.096808	0.074115	0.061335
on	0.103931	0.064640	0.056860	0.058677	0.058734	0.054070	0.034375	0.091655	0.051506	0.095002	0.131762	0.065394	0.065935	0.067460
a	0.087060	0.096459	0.085662	0.064877	0.061500	0.055107	0.057398	0.057664	0.045611	0.071641	0.135808	0.074782	0.056075	0.050358
horse	0.066697	0.080177	0.063778	0.040522	0.057214	0.056233	0.058236	0.084442	0.061139	0.081190	0.101791	0.125667	0.061397	0.061516
jumps	0.067670	0.055603	0.079993	0.055251	0.048026	0.061608	0.063983	0.073390	0.055182	0.080664	0.114854	0.115616	0.065901	0.062259
over	0.070483	0.087755	0.053515	0.046300	0.065427	0.057106	0.049607	0.110153	0.068334	0.083565	0.074255	0.087369	0.065956	0.080174
a	0.099357	0.076761	0.083785	0.054528	0.052161	0.065908	0.053957	0.058797	0.040555	0.103369	0.101146	0.101259	0.052085	0.056333
broken	0.087533	0.090617	0.065528	0.071182	0.060884	0.060285	0.050697	0.083162	0.064535	0.061854	0.098214	0.066228	0.072821	0.066461
down	0.085527	0.076771	0.077284	0.047131	0.072277	0.059814	0.052290	0.063803	0.057149	0.074076	0.112331	0.093728	0.062801	0.065019
airplane	0.078736	0.071582	0.070841	0.043678	0.064218	0.046657	0.064646	0.090192	0.062647	0.080436	0.099162	0.113174	0.067266	0.046765
.	0.061307	0.079697	0.058124	0.058621	0.068698	0.046957	0.054797	0.066004	0.065859	0.083533	0.137680	0.067865	0.068775	0.082084
[SEP]	0.074077	0.071437	0.070954	0.052060	0.058511	0.064421	0.050701	0.079033	0.059250	0.063434	0.126953	0.111607	0.049858	0.067704
