TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.090921	0.039958	0.082190	0.080239	0.076037	0.109728	0.064407	0.050531	0.063005	0.055867	0.082937	0.059190	0.059334	0.085655
A	0.115622	0.048393	0.056557	0.112799	0.060822	0.055640	0.050079	0.066774	0.058836	0.078268	0.062311	0.102629	0.051216	0.080052
person	0.067572	0.040732	0.054526	0.125732	0.059988	0.093522	0.088374	0.059347	0.060630	0.082576	0.054802	0.082654	0.069140	0.060405
on	0.091702	0.043810	0.055365	0.095649	0.075629	0.086276	0.077116	0.039559	0.072428	0.109162	0.058202	0.075802	0.070144	0.049158
a	0.088675	0.045970	0.075346	0.077124	0.079021	0.093905	0.083688	0.062177	0.065358	0.072470	0.067288	0.071955	0.063176	0.053849
horse	0.086584	0.071486	0.060922	0.090365	0.056173	0.085570	0.061560	0.067385	0.049819	0.059005	0.067612	0.081605	0.072135	0.089780
jumps	0.096033	0.056865	0.073097	0.101641	0.060448	0.076305	0.054777	0.060018	0.055797	0.068319	0.064710	0.065860	0.082499	0.083631
over	0.054781	0.049480	0.081519	0.080266	0.074346	0.120105	0.073613	0.081564	0.073029	0.074111	0.061284	0.065137	0.058624	0.052142
a	0.110241	0.049410	0.079201	0.079064	0.077594	0.084333	0.073742	0.071172	0.059629	0.081213	0.048750	0.068309	0.070786	0.046556
broken	0.095364	0.042056	0.057042	0.088862	0.067739	0.088102	0.080357	0.062330	0.064811	0.078291	0.065500	0.083563	0.072029	0.053954
down	0.119385	0.045236	0.063388	0.083503	0.063085	0.095900	0.078191	0.059454	0.055150	0.069715	0.065908	0.084871	0.060379	0.055836
airplane	0.070182	0.055432	0.074864	0.071037	0.080738	0.089142	0.099597	0.060089	0.060913	0.070680	0.061847	0.072436	0.073447	0.059597
.	0.073088	0.057127	0.055383	0.105774	0.072983	0.081024	0.085112	0.065815	0.067717	0.077003	0.060887	0.081030	0.058258	0.058798
[SEP]	0.067604	0.043551	0.072327	0.088293	0.081211	0.074292	0.066383	0.060234	0.066110	0.099142	0.062910	0.082884	0.086545	0.048514
