TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.070139	0.061453	0.093422	0.072804	0.086557	0.069831	0.065956	0.056847	0.068865	0.062168	0.064566	0.065369	0.107068	0.054954
A	0.063849	0.049142	0.086961	0.074105	0.072642	0.088427	0.068555	0.060039	0.058868	0.051156	0.068491	0.081998	0.097355	0.078412
person	0.065585	0.048205	0.065475	0.051020	0.106535	0.074614	0.070939	0.062679	0.089460	0.065047	0.060551	0.075844	0.075568	0.088477
on	0.050930	0.035264	0.074787	0.053319	0.091330	0.102615	0.092622	0.069982	0.057943	0.050750	0.069238	0.086306	0.092117	0.072798
a	0.061725	0.052090	0.051049	0.070788	0.102303	0.066659	0.056951	0.070619	0.089882	0.059661	0.066794	0.078881	0.108998	0.063599
horse	0.077573	0.052875	0.058882	0.066605	0.084130	0.067825	0.055898	0.062164	0.074761	0.065776	0.090169	0.073305	0.091279	0.078756
jumps	0.096038	0.060811	0.060554	0.053021	0.077646	0.074765	0.047072	0.059678	0.048131	0.077325	0.106663	0.066748	0.094699	0.076850
over	0.083950	0.041197	0.074958	0.057299	0.089554	0.072141	0.065832	0.083835	0.071314	0.053232	0.094142	0.079239	0.078217	0.055089
a	0.072793	0.053922	0.076452	0.051348	0.088493	0.084178	0.060240	0.070353	0.062438	0.080258	0.073567	0.069345	0.103245	0.053367
broken	0.075915	0.064387	0.055892	0.069378	0.099533	0.052633	0.048881	0.054921	0.086532	0.079613	0.080158	0.052370	0.071893	0.107891
down	0.070832	0.057003	0.073910	0.051131	0.112377	0.081970	0.074475	0.052835	0.076803	0.069107	0.049551	0.080290	0.089460	0.060257
airplane	0.050889	0.049382	0.073994	0.082915	0.093810	0.054260	0.093973	0.067383	0.075147	0.063570	0.060231	0.058454	0.120127	0.055863
.	0.087379	0.049203	0.047604	0.048357	0.098547	0.061788	0.059593	0.088006	0.071269	0.061208	0.058370	0.079096	0.097688	0.091892
[SEP]	0.057833	0.049331	0.089122	0.074953	0.078442	0.084750	0.063783	0.059884	0.079657	0.045204	0.066461	0.087047	0.110004	0.053529
