TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.089663	0.071487	0.051028	0.090066	0.078816	0.039995	0.052898	0.104334	0.100072	0.062867	0.060897	0.045809	0.089351	0.062716
A	0.075659	0.071336	0.062503	0.088012	0.071799	0.050563	0.051172	0.087843	0.107914	0.081795	0.060409	0.043435	0.068065	0.079496
person	0.067399	0.070842	0.062863	0.082183	0.069451	0.061816	0.067962	0.087042	0.087888	0.056775	0.054042	0.051560	0.093756	0.086422
on	0.079491	0.064469	0.073257	0.085163	0.081701	0.047589	0.045046	0.104021	0.102117	0.066566	0.069468	0.045263	0.073701	0.062146
a	0.107927	0.050274	0.079691	0.068663	0.061553	0.061828	0.046172	0.112798	0.064938	0.060106	0.074341	0.062369	0.077540	0.071801
horse	0.098197	0.050325	0.072305	0.054243	0.058819	0.065868	0.043652	0.113469	0.072507	0.075630	0.089412	0.049800	0.089043	0.066728
jumps	0.087228	0.067283	0.073975	0.067430	0.062458	0.057093	0.054637	0.074502	0.099525	0.069696	0.076040	0.052423	0.077061	0.080649
over	0.076070	0.076371	0.056485	0.093319	0.074174	0.051503	0.067352	0.093989	0.094521	0.084662	0.050188	0.049167	0.062942	0.069258
a	0.115921	0.049754	0.087401	0.064195	0.052064	0.065583	0.055364	0.109729	0.063951	0.065810	0.052495	0.066732	0.095983	0.055017
broken	0.091137	0.065892	0.057255	0.099491	0.046442	0.038382	0.062270	0.110345	0.057843	0.069691	0.073884	0.076003	0.096094	0.055273
down	0.103493	0.046835	0.075080	0.083454	0.062511	0.058340	0.044245	0.109460	0.075504	0.051724	0.078156	0.051777	0.052945	0.106473
airplane	0.097906	0.059890	0.067644	0.079114	0.075245	0.070058	0.044894	0.141741	0.059441	0.060920	0.066195	0.049198	0.065213	0.062541
.	0.071578	0.077608	0.059992	0.064955	0.078677	0.094701	0.055057	0.089644	0.087094	0.070861	0.059362	0.052260	0.064935	0.073275
[SEP]	0.089320	0.072910	0.056921	0.069590	0.063395	0.060438	0.056624	0.124513	0.075317	0.074223	0.060697	0.055054	0.084795	0.056202
