TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.056637	0.090955	0.078845	0.069434	0.066359	0.079506	0.062748	0.073672	0.080794	0.080872	0.055629	0.071938	0.068739	0.063874
A	0.053647	0.095763	0.087349	0.066511	0.057657	0.077702	0.060447	0.062076	0.068657	0.060236	0.062019	0.088831	0.086361	0.072745
person	0.059353	0.091195	0.065058	0.060114	0.081483	0.079635	0.079057	0.054342	0.063458	0.084220	0.081483	0.069185	0.066555	0.064863
on	0.068262	0.101706	0.079203	0.054370	0.062698	0.077932	0.068656	0.069657	0.048071	0.075828	0.058953	0.087939	0.063791	0.082934
a	0.077784	0.087477	0.082245	0.054153	0.083631	0.071992	0.070275	0.061189	0.072955	0.078189	0.059228	0.066775	0.065173	0.068935
horse	0.059350	0.102469	0.086640	0.057603	0.061086	0.075839	0.075231	0.074562	0.068746	0.076602	0.065178	0.065742	0.067692	0.063261
jumps	0.058736	0.082139	0.083809	0.071678	0.058855	0.077025	0.066265	0.061664	0.069706	0.075746	0.061430	0.067584	0.089762	0.075601
over	0.072101	0.085561	0.081534	0.055847	0.084256	0.056779	0.065361	0.100514	0.062194	0.075361	0.059477	0.065293	0.066696	0.069026
a	0.081612	0.097253	0.066588	0.047129	0.079346	0.087288	0.081880	0.074869	0.064168	0.060690	0.066844	0.057169	0.061161	0.074004
broken	0.060870	0.095464	0.084101	0.058327	0.071725	0.090614	0.062979	0.059717	0.069720	0.073206	0.053940	0.080118	0.065113	0.074107
down	0.045577	0.076413	0.095323	0.078404	0.063287	0.073240	0.093500	0.060669	0.058941	0.073668	0.059596	0.085691	0.065520	0.070172
airplane	0.060880	0.087659	0.095022	0.050878	0.072393	0.084849	0.076072	0.069028	0.061695	0.080773	0.069582	0.054577	0.062128	0.074464
.	0.060745	0.097465	0.090483	0.059122	0.065391	0.084811	0.071040	0.059988	0.061538	0.068208	0.060863	0.073392	0.067774	0.079179
[SEP]	0.070349	0.082412	0.075705	0.067381	0.082530	0.065464	0.063399	0.070059	0.067600	0.082740	0.068590	0.079821	0.071330	0.052620
