TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.047895	0.063786	0.072047	0.092227	0.086032	0.065692	0.111385	0.072447	0.066306	0.044516	0.085533	0.073428	0.051367	0.067337
A	0.054663	0.066662	0.078809	0.057741	0.084009	0.114153	0.084454	0.043488	0.062172	0.057557	0.066833	0.113668	0.048633	0.067157
person	0.051694	0.061110	0.058571	0.073400	0.092897	0.051480	0.094582	0.072243	0.058986	0.059762	0.072828	0.094396	0.072296	0.085755
on	0.074729	0.068717	0.080413	0.064509	0.088245	0.048719	0.071928	0.079227	0.080546	0.076962	0.085143	0.056393	0.051496	0.072972
a	0.073976	0.067394	0.063171	0.074737	0.080881	0.056152	0.061236	0.061652	0.070834	0.053073	0.066017	0.089623	0.085006	0.096248
horse	0.050913	0.067989	0.056091	0.078409	0.078746	0.078393	0.107658	0.085756	0.078658	0.054798	0.075576	0.071733	0.056211	0.059069
jumps	0.088655	0.065002	0.049739	0.074701	0.054263	0.070335	0.080840	0.079949	0.052938	0.055260	0.076238	0.116612	0.062534	0.072934
over	0.061959	0.055240	0.053833	0.079278	0.089608	0.050210	0.110150	0.080176	0.065066	0.093701	0.078123	0.065926	0.042594	0.074136
a	0.089647	0.060591	0.081706	0.063673	0.101155	0.053047	0.101980	0.058241	0.066623	0.047916	0.056887	0.058761	0.065199	0.094574
broken	0.089311	0.102584	0.058352	0.084848	0.058446	0.052082	0.078796	0.081919	0.050471	0.062388	0.069573	0.073451	0.060552	0.077227
down	0.078832	0.065620	0.067120	0.094974	0.069952	0.041591	0.076143	0.079580	0.072121	0.070599	0.057969	0.078198	0.057357	0.089943
airplane	0.066634	0.085646	0.063576	0.065559	0.068879	0.065999	0.080066	0.072238	0.055350	0.056449	0.090029	0.089662	0.070909	0.069002
.	0.081449	0.072169	0.056935	0.076639	0.063958	0.053854	0.079806	0.071686	0.067839	0.069313	0.084418	0.077023	0.085692	0.059219
[SEP]	0.062217	0.055532	0.056130	0.080864	0.100399	0.044407	0.121935	0.059077	0.086605	0.066169	0.066136	0.067934	0.041167	0.091429
