TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.060117	0.079544	0.075012	0.083666	0.085659	0.058110	0.070756	0.058265	0.101205	0.055423	0.106526	0.069414	0.044932	0.051372
A	0.050783	0.066518	0.044370	0.073180	0.093825	0.083155	0.071819	0.076025	0.099459	0.063093	0.063439	0.067811	0.073254	0.073270
person	0.063697	0.054209	0.074730	0.063030	0.066818	0.061285	0.066756	0.096195	0.070340	0.074238	0.060252	0.075268	0.093192	0.079990
on	0.075360	0.069805	0.054058	0.071270	0.099385	0.071704	0.075572	0.060288	0.098097	0.059558	0.076742	0.061169	0.056751	0.070241
a	0.042279	0.059141	0.062161	0.081468	0.099518	0.073801	0.070284	0.089201	0.071113	0.053424	0.053811	0.095089	0.083134	0.065576
horse	0.056875	0.065444	0.072215	0.078017	0.079261	0.073201	0.068578	0.075371	0.093843	0.079398	0.082415	0.061405	0.056287	0.057691
jumps	0.071603	0.056817	0.099584	0.073341	0.102777	0.054964	0.069440	0.054364	0.076850	0.063732	0.067145	0.068572	0.063609	0.077202
over	0.074104	0.094171	0.069959	0.071378	0.073474	0.054805	0.057420	0.090913	0.081239	0.063738	0.043074	0.078539	0.069484	0.077702
a	0.044560	0.060691	0.070949	0.075707	0.077600	0.079593	0.061881	0.079985	0.067032	0.073026	0.056048	0.099913	0.079218	0.073798
broken	0.079083	0.076681	0.075785	0.070745	0.066116	0.063647	0.061927	0.091667	0.081154	0.064272	0.066041	0.077268	0.071322	0.054293
down	0.064911	0.061017	0.053294	0.085603	0.080839	0.083787	0.059275	0.079705	0.103256	0.048743	0.078259	0.066936	0.064635	0.069741
airplane	0.078956	0.078687	0.049353	0.065200	0.082016	0.077710	0.078332	0.067194	0.076951	0.055663	0.072253	0.056227	0.098324	0.063133
.	0.069174	0.086788	0.043917	0.067868	0.075632	0.106802	0.054047	0.087724	0.077844	0.056941	0.074863	0.054493	0.068579	0.075329
[SEP]	0.053925	0.077464	0.063379	0.073312	0.092129	0.066397	0.064279	0.085159	0.082335	0.058152	0.077276	0.094176	0.054609	0.057407
