TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.089597	0.041823	0.065521	0.090488	0.066330	0.058238	0.045468	0.073749	0.072966	0.057996	0.106694	0.073383	0.086552	0.071195
A	0.092686	0.056988	0.052660	0.075192	0.058264	0.060416	0.058056	0.073133	0.071882	0.076748	0.092918	0.095478	0.053768	0.081812
person	0.063895	0.057572	0.059272	0.062338	0.058797	0.088700	0.059913	0.083060	0.064380	0.062493	0.109359	0.073445	0.086796	0.069977
on	0.079641	0.046321	0.061210	0.079454	0.064058	0.054865	0.060610	0.073879	0.072328	0.047576	0.115929	0.072190	0.081901	0.090039
a	0.051619	0.051420	0.045475	0.063169	0.062925	0.070239	0.072699	0.061295	0.092279	0.051216	0.089429	0.100781	0.110498	0.076955
horse	0.079064	0.063108	0.068879	0.067447	0.059072	0.071260	0.044859	0.066662	0.067664	0.055969	0.083365	0.091020	0.081781	0.099851
jumps	0.060015	0.084793	0.068922	0.067210	0.070122	0.053924	0.061715	0.067383	0.080874	0.072163	0.075927	0.074542	0.089052	0.073357
over	0.086330	0.049308	0.063858	0.069655	0.067991	0.075987	0.058156	0.051809	0.099544	0.067783	0.104170	0.069302	0.062525	0.073581
a	0.064237	0.058501	0.044240	0.063285	0.074629	0.072069	0.055629	0.044041	0.111340	0.060385	0.073690	0.099913	0.098847	0.079194
broken	0.054666	0.038155	0.062111	0.087632	0.069182	0.067478	0.061304	0.063347	0.096082	0.051840	0.090365	0.100764	0.086575	0.070498
down	0.102569	0.048087	0.085800	0.072930	0.050367	0.061933	0.055079	0.059214	0.059391	0.067099	0.104630	0.072172	0.071241	0.089488
airplane	0.088042	0.047440	0.050973	0.067545	0.068928	0.068982	0.032572	0.081844	0.086610	0.067490	0.121136	0.066156	0.069773	0.082510
.	0.093722	0.033827	0.099257	0.076501	0.076665	0.055280	0.029685	0.072772	0.071058	0.065097	0.114283	0.059343	0.076910	0.075599
[SEP]	0.072555	0.057220	0.070154	0.075195	0.059979	0.069691	0.072113	0.071772	0.070483	0.059296	0.120462	0.073058	0.070500	0.057522
