TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.065835	0.066484	0.061425	0.064086	0.080564	0.076504	0.070771	0.067685	0.073858	0.061151	0.074157	0.087246	0.057830	0.092403
A	0.059527	0.073596	0.053489	0.069174	0.112603	0.080602	0.067981	0.062077	0.076738	0.062018	0.090815	0.061485	0.061439	0.068455
person	0.094338	0.069965	0.048329	0.086141	0.080463	0.083329	0.056620	0.062618	0.075120	0.063868	0.070951	0.075930	0.064046	0.068282
on	0.055650	0.059982	0.049174	0.057236	0.121762	0.058013	0.076190	0.070753	0.089227	0.059108	0.094874	0.080085	0.046287	0.081660
a	0.051135	0.052978	0.042959	0.069597	0.105813	0.086534	0.079898	0.071944	0.073324	0.042255	0.072410	0.112458	0.060357	0.078336
horse	0.051681	0.048390	0.060688	0.065657	0.097299	0.085909	0.079061	0.069107	0.082493	0.067422	0.082675	0.081431	0.044610	0.083576
jumps	0.047112	0.064253	0.053868	0.069189	0.099748	0.083179	0.071727	0.059797	0.094626	0.047688	0.068645	0.067476	0.063656	0.109035
over	0.049933	0.062288	0.056265	0.066706	0.099769	0.079400	0.064450	0.060205	0.086845	0.050473	0.088060	0.104547	0.055169	0.075890
a	0.052032	0.058914	0.042588	0.077358	0.113724	0.102653	0.075136	0.075948	0.077161	0.053964	0.061435	0.072318	0.057384	0.079386
broken	0.064256	0.051889	0.061903	0.047042	0.107796	0.083418	0.077784	0.064752	0.084942	0.044479	0.069684	0.083839	0.052850	0.105364
down	0.045916	0.055303	0.050047	0.075807	0.107269	0.074028	0.068802	0.070188	0.107476	0.067919	0.081453	0.081385	0.037691	0.076717
airplane	0.045259	0.053498	0.058726	0.072689	0.130788	0.071271	0.069075	0.056734	0.103940	0.055783	0.060460	0.100641	0.044635	0.076501
.	0.052281	0.070055	0.070291	0.057715	0.111760	0.056132	0.076154	0.059328	0.093123	0.065606	0.067816	0.086599	0.050608	0.082533
[SEP]	0.049472	0.069689	0.069474	0.054614	0.091802	0.068307	0.088612	0.055479	0.069047	0.065410	0.078277	0.121302	0.049444	0.069070
