TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.053071	0.081926	0.076829	0.068571	0.057966	0.110390	0.074950	0.068511	0.071323	0.083809	0.063464	0.072158	0.054286	0.062746
A	0.091213	0.058324	0.056969	0.073130	0.060638	0.081084	0.075434	0.075478	0.063772	0.083408	0.066781	0.055908	0.085129	0.072732
person	0.068047	0.079548	0.092070	0.058957	0.083267	0.069222	0.059782	0.070253	0.089816	0.055646	0.076620	0.052154	0.074961	0.069654
on	0.108618	0.106797	0.052488	0.078767	0.071056	0.072711	0.050989	0.049363	0.057491	0.079698	0.053811	0.061686	0.073820	0.082704
a	0.090850	0.119418	0.056700	0.068029	0.063233	0.095465	0.050269	0.070476	0.055077	0.054266	0.062541	0.080171	0.074366	0.059139
horse	0.109554	0.073062	0.050967	0.076397	0.085479	0.069598	0.077157	0.070962	0.054949	0.055838	0.061466	0.055149	0.076999	0.082422
jumps	0.082110	0.078639	0.062689	0.057277	0.069491	0.082855	0.093554	0.079229	0.063769	0.071766	0.049097	0.060220	0.081696	0.067607
over	0.089157	0.056774	0.051244	0.071928	0.080322	0.056722	0.052088	0.067250	0.083792	0.089466	0.055511	0.078275	0.085798	0.081674
a	0.112671	0.091513	0.051372	0.058584	0.056529	0.091178	0.066096	0.082019	0.043182	0.056082	0.061807	0.061129	0.087102	0.080738
broken	0.045200	0.090960	0.056110	0.088218	0.074631	0.097554	0.060121	0.067283	0.075080	0.088881	0.057958	0.061444	0.064448	0.072112
down	0.093979	0.096201	0.058458	0.068108	0.056999	0.077514	0.058480	0.129119	0.052505	0.051034	0.061677	0.060057	0.063664	0.072206
airplane	0.082027	0.080902	0.055341	0.064774	0.060353	0.067553	0.097450	0.076879	0.043695	0.068862	0.086235	0.060742	0.079443	0.075743
.	0.086067	0.069523	0.067145	0.060939	0.063568	0.072906	0.091165	0.083185	0.064460	0.054947	0.059233	0.066599	0.061162	0.099100
[SEP]	0.074538	0.066291	0.053496	0.058663	0.071935	0.092798	0.052182	0.101619	0.092408	0.056913	0.068257	0.062613	0.075740	0.072548
