TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.070617	0.083776	0.075252	0.084064	0.092372	0.062673	0.062523	0.073299	0.079285	0.063404	0.062508	0.047180	0.063413	0.079634
A	0.059715	0.041370	0.070268	0.069996	0.093651	0.064645	0.066849	0.086792	0.091374	0.081982	0.079640	0.061408	0.062993	0.069316
person	0.069157	0.057024	0.105930	0.061860	0.080354	0.053485	0.070804	0.089310	0.078770	0.078809	0.041216	0.086533	0.053919	0.072828
on	0.063265	0.077334	0.102543	0.072695	0.098760	0.054141	0.079084	0.089479	0.079755	0.077111	0.042979	0.068015	0.038496	0.056345
a	0.049692	0.077336	0.062102	0.108175	0.080759	0.054129	0.079956	0.076469	0.090728	0.088975	0.037030	0.085313	0.055533	0.053805
horse	0.058515	0.071479	0.074316	0.073498	0.077955	0.072374	0.065600	0.084256	0.086428	0.058980	0.071333	0.092861	0.059337	0.053069
jumps	0.076273	0.085407	0.068592	0.085690	0.085604	0.057957	0.081786	0.076538	0.083281	0.075612	0.048144	0.067255	0.054473	0.053388
over	0.058812	0.064712	0.097659	0.060292	0.105961	0.050209	0.084191	0.082811	0.083863	0.079883	0.043831	0.074043	0.062783	0.050949
a	0.055027	0.090002	0.068097	0.095231	0.095560	0.051832	0.060579	0.072284	0.091726	0.082191	0.046388	0.078915	0.049127	0.063040
broken	0.044162	0.057905	0.086576	0.076750	0.101512	0.051613	0.072418	0.070660	0.093208	0.081957	0.051873	0.078649	0.070230	0.062488
down	0.059655	0.107485	0.064857	0.074885	0.099329	0.056222	0.048280	0.048043	0.086348	0.063656	0.069552	0.087293	0.058996	0.075399
airplane	0.063402	0.055338	0.071132	0.065259	0.091301	0.054712	0.076932	0.080859	0.099912	0.070688	0.052419	0.086638	0.065839	0.065568
.	0.084650	0.064541	0.074436	0.073783	0.074729	0.070595	0.046228	0.048332	0.075499	0.086561	0.060932	0.073292	0.099296	0.067125
[SEP]	0.057037	0.067964	0.065159	0.069978	0.097971	0.066116	0.070703	0.058326	0.075125	0.100441	0.047484	0.074534	0.077570	0.071592
