TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.065240	0.062717	0.086385	0.065875	0.065472	0.070405	0.062827	0.039084	0.056185	0.087418	0.087614	0.058545	0.084684	0.107549
A	0.080854	0.060482	0.110045	0.065794	0.057035	0.098346	0.059940	0.059234	0.054492	0.061268	0.063493	0.056746	0.093719	0.078552
person	0.066531	0.074680	0.083583	0.064647	0.066318	0.070962	0.059643	0.078575	0.072180	0.088271	0.061046	0.056572	0.086790	0.070204
on	0.080631	0.071102	0.068833	0.064347	0.076984	0.088157	0.076214	0.037293	0.074923	0.098123	0.046357	0.078740	0.081085	0.057211
a	0.086117	0.087750	0.093590	0.064923	0.069672	0.065083	0.062320	0.060109	0.069800	0.083737	0.057600	0.050960	0.076430	0.071910
horse	0.080337	0.068615	0.099685	0.052031	0.060043	0.076973	0.049847	0.045476	0.063191	0.071259	0.083947	0.089196	0.078159	0.081242
jumps	0.074185	0.067437	0.073419	0.086945	0.073820	0.095024	0.055406	0.055781	0.071874	0.081111	0.071637	0.065258	0.076745	0.051359
over	0.074854	0.063441	0.051765	0.075857	0.061536	0.098917	0.080822	0.046669	0.071842	0.071922	0.078992	0.067459	0.080752	0.075171
a	0.092230	0.102500	0.079441	0.082655	0.066617	0.059064	0.069231	0.061033	0.058272	0.072246	0.054039	0.055845	0.075543	0.071285
broken	0.083942	0.080958	0.084730	0.072827	0.061800	0.067183	0.055225	0.056744	0.069641	0.091871	0.061135	0.054283	0.081539	0.078123
down	0.066505	0.091094	0.077376	0.080109	0.058757	0.062662	0.064432	0.055935	0.078253	0.066454	0.055228	0.052433	0.095008	0.095753
airplane	0.065200	0.060742	0.063127	0.074778	0.068644	0.078177	0.119770	0.045226	0.079443	0.061186	0.060138	0.078384	0.101398	0.043788
.	0.083954	0.051801	0.075677	0.080288	0.061761	0.107249	0.078825	0.057937	0.066472	0.089199	0.050065	0.071879	0.067676	0.057217
[SEP]	0.090820	0.081103	0.095551	0.088414	0.052187	0.065982	0.051917	0.056034	0.064218	0.055451	0.071451	0.068758	0.090200	0.067915
