TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.060486	0.072827	0.064078	0.076010	0.070233	0.070697	0.059010	0.047376	0.053657	0.086432	0.097117	0.058289	0.114393	0.069394
A	0.056776	0.112097	0.068259	0.071524	0.086640	0.052046	0.069171	0.051562	0.055466	0.078442	0.086028	0.051460	0.090049	0.070480
person	0.044961	0.068016	0.065677	0.079792	0.067460	0.089496	0.062244	0.067923	0.047313	0.080312	0.085215	0.058601	0.107550	0.075439
on	0.050862	0.085966	0.074157	0.079372	0.064356	0.063255	0.075342	0.047941	0.042306	0.085955	0.079509	0.057845	0.121780	0.071354
a	0.045259	0.085311	0.082835	0.079691	0.075397	0.085415	0.075712	0.057281	0.056086	0.068386	0.060080	0.061256	0.102251	0.065039
horse	0.042879	0.078269	0.071549	0.074438	0.082710	0.061615	0.072979	0.055143	0.080165	0.078372	0.072902	0.069699	0.089479	0.069799
jumps	0.042644	0.067689	0.098135	0.063779	0.076047	0.065228	0.080792	0.073525	0.055360	0.081428	0.065613	0.064121	0.095330	0.070309
over	0.047401	0.085401	0.074414	0.068426	0.090329	0.065022	0.057104	0.066249	0.066244	0.078063	0.071913	0.073153	0.076496	0.079785
a	0.053745	0.080785	0.081921	0.076333	0.088205	0.070308	0.079802	0.049629	0.069458	0.072842	0.059487	0.051422	0.103264	0.062798
broken	0.046817	0.095111	0.090810	0.073393	0.068086	0.077362	0.079375	0.053919	0.039848	0.075741	0.077776	0.045232	0.115382	0.061149
down	0.040384	0.083799	0.103463	0.078634	0.071815	0.073178	0.068027	0.079132	0.046115	0.058535	0.075277	0.074165	0.081560	0.065914
airplane	0.040599	0.077942	0.088938	0.083058	0.090988	0.062456	0.061998	0.046944	0.056997	0.075958	0.079386	0.076166	0.087703	0.070867
.	0.040554	0.080920	0.084383	0.088526	0.071682	0.068057	0.068353	0.052473	0.059591	0.071294	0.082506	0.075093	0.088963	0.067605
[SEP]	0.058358	0.069456	0.081991	0.072729	0.061475	0.073788	0.081250	0.061977	0.054554	0.087854	0.080773	0.054104	0.101162	0.060531
