TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.076219	0.092540	0.082576	0.088120	0.059444	0.062901	0.071458	0.079119	0.048254	0.085074	0.056175	0.075990	0.069411	0.052718
A	0.068683	0.084384	0.073663	0.087977	0.070907	0.057145	0.064768	0.082952	0.064664	0.084977	0.057735	0.080580	0.054369	0.067194
person	0.061092	0.066004	0.064490	0.069792	0.082985	0.040199	0.054116	0.091726	0.072765	0.080931	0.071658	0.092534	0.085920	0.065789
on	0.065074	0.075231	0.072585	0.060669	0.109650	0.046684	0.052447	0.073629	0.089999	0.088747	0.042508	0.072955	0.078441	0.071381
a	0.067132	0.080506	0.056735	0.082906	0.075614	0.041608	0.051971	0.069080	0.074541	0.082784	0.078868	0.095783	0.062944	0.079529
horse	0.085304	0.059195	0.086028	0.082430	0.074572	0.053733	0.049733	0.075510	0.070269	0.077016	0.074771	0.080404	0.065569	0.065465
jumps	0.076934	0.064961	0.073418	0.069265	0.078452	0.053710	0.061814	0.074503	0.086859	0.105257	0.047395	0.069219	0.074443	0.063771
over	0.063158	0.063023	0.072224	0.084612	0.085362	0.052176	0.063976	0.082242	0.086756	0.093065	0.064901	0.061649	0.046216	0.080641
a	0.062543	0.084055	0.050396	0.084078	0.092683	0.046169	0.063202	0.071761	0.075707	0.090534	0.068424	0.092292	0.054029	0.064126
broken	0.059933	0.067675	0.063071	0.079480	0.063324	0.053454	0.058447	0.072056	0.059757	0.107248	0.087972	0.085187	0.078105	0.064291
down	0.074933	0.066242	0.078205	0.074036	0.075058	0.049882	0.061006	0.070955	0.074429	0.090770	0.063747	0.080558	0.079359	0.060818
airplane	0.044136	0.084169	0.063838	0.071619	0.105957	0.063960	0.054618	0.070824	0.086960	0.114281	0.051226	0.068673	0.066215	0.053522
.	0.067094	0.077664	0.072286	0.069285	0.107093	0.058348	0.045090	0.084319	0.088512	0.092081	0.046290	0.063642	0.059652	0.068645
[SEP]	0.078965	0.069916	0.095010	0.070267	0.082392	0.050632	0.049208	0.071942	0.074648	0.092034	0.052106	0.076399	0.069537	0.066946
