TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.088518	0.047629	0.098899	0.062332	0.090646	0.082431	0.052618	0.090322	0.086302	0.046002	0.070798	0.070806	0.078476	0.034221
A	0.095708	0.057114	0.080284	0.078833	0.065391	0.068098	0.067745	0.094328	0.059074	0.058866	0.062599	0.078600	0.076003	0.057356
person	0.093133	0.053973	0.050427	0.071167	0.089614	0.113957	0.076666	0.073326	0.074430	0.053397	0.054331	0.072964	0.067310	0.055304
on	0.078403	0.074773	0.061277	0.056363	0.079145	0.087436	0.065632	0.117624	0.057490	0.048051	0.054366	0.081879	0.074640	0.062922
a	0.080050	0.073133	0.064168	0.077666	0.067251	0.067859	0.058802	0.087794	0.057438	0.067302	0.079441	0.089887	0.082927	0.046282
horse	0.084777	0.068129	0.071248	0.068397	0.064377	0.074371	0.079948	0.107272	0.056924	0.068332	0.060719	0.075185	0.074084	0.046237
jumps	0.080322	0.062582	0.060054	0.053810	0.075646	0.110045	0.062298	0.104657	0.080623	0.043888	0.051176	0.076383	0.082035	0.056481
over	0.104318	0.069588	0.063971	0.055167	0.074188	0.122569	0.045642	0.092735	0.072802	0.048655	0.043417	0.086212	0.078137	0.042600
a	0.082969	0.054773	0.057142	0.072835	0.067169	0.067780	0.062850	0.095192	0.059717	0.064735	0.085385	0.102910	0.081764	0.044777
broken	0.079095	0.053912	0.065059	0.075616	0.074185	0.076501	0.068661	0.093611	0.063025	0.057504	0.075768	0.076798	0.083922	0.056343
down	0.100929	0.060986	0.074375	0.079689	0.069232	0.098533	0.040671	0.101336	0.053740	0.048502	0.073052	0.076596	0.078153	0.044207
airplane	0.112641	0.076147	0.055351	0.067147	0.066175	0.108999	0.045832	0.096352	0.045391	0.047238	0.059515	0.077155	0.094010	0.048047
.	0.096919	0.058856	0.060285	0.063158	0.069576	0.075629	0.047577	0.099961	0.061074	0.054696	0.069722	0.083005	0.105659	0.053884
[SEP]	0.089560	0.069896	0.071279	0.070564	0.058921	0.089916	0.066123	0.101946	0.051895	0.052674	0.074889	0.076444	0.087056	0.038836
