TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.069591	0.086726	0.078273	0.055474	0.080908	0.094351	0.061871	0.076060	0.075170	0.062997	0.061141	0.065123	0.071104	0.061212
A	0.075055	0.083301	0.085609	0.071421	0.067319	0.063634	0.059361	0.075891	0.057641	0.064679	0.080896	0.068137	0.084949	0.062106
person	0.072244	0.078736	0.068405	0.057722	0.077854	0.108574	0.057922	0.085366	0.081982	0.053145	0.066732	0.062119	0.067888	0.061311
on	0.059170	0.066668	0.086072	0.056906	0.084183	0.108282	0.057225	0.096636	0.078311	0.057518	0.060393	0.062730	0.068809	0.057095
a	0.078430	0.072849	0.101296	0.067708	0.074683	0.080060	0.062199	0.103206	0.064819	0.070244	0.064452	0.056123	0.051258	0.052673
horse	0.059762	0.098891	0.076945	0.059111	0.072138	0.075391	0.050103	0.107502	0.063968	0.053656	0.079007	0.055043	0.081750	0.066734
jumps	0.087539	0.097643	0.080615	0.056469	0.085941	0.066149	0.052598	0.078159	0.061857	0.072824	0.045528	0.053187	0.100406	0.061085
over	0.068249	0.068621	0.093800	0.055641	0.092648	0.078163	0.061188	0.083637	0.079759	0.066215	0.054255	0.062601	0.071662	0.063560
a	0.065766	0.072000	0.096029	0.061220	0.089562	0.100821	0.057743	0.109004	0.065270	0.056659	0.065597	0.056580	0.051404	0.052347
broken	0.066336	0.104943	0.066485	0.062578	0.071173	0.102263	0.060891	0.104147	0.063160	0.050038	0.060327	0.052728	0.075453	0.059477
down	0.068536	0.081526	0.066834	0.073538	0.099092	0.078143	0.052710	0.090234	0.076519	0.057806	0.064526	0.060176	0.074648	0.055710
airplane	0.071038	0.101684	0.082579	0.053640	0.063066	0.101738	0.050645	0.083080	0.072679	0.058326	0.072400	0.062124	0.060151	0.066850
.	0.059342	0.100388	0.071975	0.057654	0.084866	0.101396	0.060746	0.068929	0.071902	0.061025	0.061019	0.061840	0.068768	0.070149
[SEP]	0.058695	0.122349	0.082832	0.060060	0.073589	0.080174	0.067652	0.087639	0.067717	0.065571	0.068040	0.049610	0.067905	0.048168
