TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.052607	0.050111	0.061107	0.049365	0.068100	0.058276	0.077967	0.081171	0.078667	0.091881	0.108360	0.073607	0.080922	0.067860
A	0.074945	0.056977	0.038938	0.077783	0.076358	0.057316	0.081139	0.070880	0.062999	0.098203	0.077378	0.061972	0.092099	0.073013
person	0.062487	0.068261	0.061847	0.073145	0.061162	0.069180	0.057800	0.090705	0.072777	0.075901	0.096967	0.074477	0.066711	0.068580
on	0.085371	0.068727	0.036181	0.062869	0.066758	0.050503	0.097061	0.079615	0.072907	0.081546	0.089551	0.058612	0.069626	0.080673
a	0.069319	0.069100	0.085671	0.106038	0.056657	0.058399	0.093483	0.082412	0.073115	0.069934	0.081092	0.043865	0.047382	0.063532
horse	0.083549	0.064700	0.054223	0.072332	0.073428	0.056784	0.068385	0.061190	0.076854	0.066071	0.107813	0.049979	0.083971	0.080720
jumps	0.079299	0.063301	0.063230	0.052498	0.068401	0.070629	0.062743	0.083166	0.071084	0.068823	0.088581	0.076944	0.089488	0.061814
over	0.056805	0.047624	0.055633	0.077211	0.067693	0.059689	0.063748	0.069734	0.079981	0.082446	0.095634	0.061701	0.105024	0.077077
a	0.076064	0.059556	0.054837	0.101223	0.060243	0.058390	0.098176	0.097068	0.058332	0.071498	0.087864	0.050638	0.068429	0.057681
broken	0.086026	0.068016	0.041104	0.084247	0.048285	0.057263	0.068822	0.078816	0.049518	0.095900	0.086434	0.053670	0.110461	0.071436
down	0.060898	0.051033	0.074369	0.079101	0.072361	0.082481	0.076645	0.078708	0.075761	0.068228	0.084895	0.062853	0.062694	0.069975
airplane	0.089431	0.057131	0.040943	0.074422	0.063643	0.059898	0.063669	0.078818	0.069906	0.087884	0.080841	0.059688	0.075093	0.098633
.	0.054600	0.060535	0.053471	0.058909	0.068983	0.061217	0.074617	0.072069	0.070516	0.093340	0.094874	0.068509	0.092678	0.075683
[SEP]	0.047360	0.079524	0.056060	0.078240	0.073080	0.053736	0.095677	0.058096	0.060638	0.077044	0.087206	0.046793	0.121491	0.065055
