TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.072554	0.091831	0.110675	0.053532	0.066664	0.070883	0.059601	0.082393	0.071280	0.070383	0.083916	0.055003	0.062320	0.048965
A	0.097666	0.081976	0.067158	0.047564	0.082550	0.050998	0.048123	0.053780	0.114658	0.099625	0.056204	0.073672	0.063688	0.062338
person	0.081667	0.101295	0.071007	0.064326	0.071049	0.072404	0.066498	0.054787	0.080744	0.061785	0.072167	0.057953	0.085875	0.058444
on	0.070738	0.107324	0.068364	0.064426	0.093577	0.065936	0.055847	0.067050	0.087002	0.085974	0.055968	0.058843	0.060477	0.058474
a	0.074599	0.070639	0.073569	0.082347	0.068184	0.113479	0.056248	0.057687	0.086952	0.086017	0.057311	0.068959	0.064654	0.039354
horse	0.055029	0.082026	0.082358	0.063948	0.078862	0.066411	0.058786	0.070178	0.091281	0.086848	0.071159	0.061639	0.060610	0.070865
jumps	0.088469	0.091672	0.072637	0.055150	0.074442	0.073255	0.051131	0.068011	0.089348	0.081930	0.075052	0.061812	0.063885	0.053204
over	0.063040	0.092437	0.088389	0.059289	0.063729	0.085345	0.058711	0.066145	0.079436	0.086382	0.059283	0.062005	0.085514	0.050295
a	0.061147	0.092278	0.058684	0.084981	0.067618	0.093639	0.057845	0.046369	0.092136	0.094183	0.053663	0.078030	0.065686	0.053740
broken	0.081143	0.068844	0.072642	0.066731	0.082575	0.071382	0.065271	0.065918	0.080215	0.070642	0.068520	0.060101	0.085335	0.060680
down	0.064955	0.087040	0.064808	0.108356	0.065422	0.074504	0.071738	0.051852	0.068248	0.079467	0.065817	0.067567	0.081394	0.048832
airplane	0.059791	0.099711	0.066482	0.075353	0.080072	0.084511	0.070563	0.056718	0.081608	0.083324	0.057914	0.056788	0.067452	0.059712
.	0.078276	0.075683	0.064578	0.053509	0.058009	0.067455	0.074624	0.083020	0.070287	0.070169	0.076337	0.068141	0.099255	0.060657
[SEP]	0.079887	0.075210	0.071675	0.072448	0.069708	0.076072	0.065193	0.066855	0.085069	0.081399	0.061106	0.065825	0.071007	0.058546
