TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.058060	0.050809	0.128849	0.069498	0.060979	0.069207	0.062718	0.067119	0.075946	0.099439	0.065106	0.040714	0.075933	0.075623
A	0.078211	0.074101	0.078319	0.065388	0.066536	0.068521	0.053929	0.058384	0.073058	0.106566	0.078045	0.046403	0.077242	0.075296
person	0.090428	0.064185	0.095797	0.060079	0.060567	0.080309	0.057269	0.057245	0.047574	0.074708	0.079913	0.064314	0.063450	0.104161
on	0.066218	0.066809	0.106208	0.082396	0.052751	0.055424	0.073508	0.101519	0.074826	0.066509	0.061946	0.059138	0.063468	0.069280
a	0.056028	0.066367	0.065294	0.120969	0.064070	0.049923	0.065367	0.059590	0.063738	0.079889	0.098181	0.067695	0.046623	0.096266
horse	0.090773	0.079375	0.070579	0.063666	0.058068	0.073385	0.047422	0.061786	0.070340	0.089114	0.100496	0.048211	0.064432	0.082353
jumps	0.063242	0.056338	0.114855	0.082816	0.068684	0.052134	0.080713	0.083373	0.064143	0.062634	0.064779	0.064701	0.073789	0.067797
over	0.055588	0.051046	0.085760	0.070326	0.065524	0.060326	0.074294	0.101502	0.070002	0.097872	0.068014	0.061343	0.071493	0.066910
a	0.056724	0.066082	0.092656	0.060710	0.082478	0.047592	0.059295	0.046079	0.101763	0.086121	0.083135	0.073192	0.080809	0.063365
broken	0.066672	0.067321	0.070964	0.066558	0.080907	0.081631	0.061110	0.064019	0.073708	0.090155	0.061415	0.058578	0.073788	0.083174
down	0.052779	0.067179	0.101300	0.071450	0.072180	0.045026	0.064198	0.067593	0.068584	0.082422	0.077623	0.072427	0.070665	0.086573
airplane	0.060075	0.063310	0.089864	0.055122	0.074349	0.052530	0.057619	0.049227	0.063212	0.085137	0.117973	0.082761	0.064933	0.083889
.	0.047299	0.091522	0.081394	0.063323	0.075937	0.051321	0.044551	0.052660	0.087027	0.088024	0.084926	0.065782	0.072587	0.093648
[SEP]	0.072616	0.087607	0.068230	0.068571	0.057271	0.061650	0.070369	0.086472	0.061021	0.082888	0.079410	0.051202	0.059183	0.093509
