TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.053782	0.067717	0.081663	0.085964	0.060444	0.053024	0.068495	0.091598	0.063289	0.062621	0.074124	0.106286	0.054835	0.076157
A	0.065182	0.063331	0.061740	0.073673	0.070262	0.055091	0.074946	0.085705	0.059164	0.070862	0.071627	0.120688	0.056137	0.071594
person	0.068492	0.080558	0.062168	0.070459	0.057992	0.067254	0.090704	0.080820	0.069395	0.077599	0.065324	0.087924	0.058584	0.062726
on	0.067542	0.066723	0.067073	0.068815	0.068006	0.063878	0.074635	0.079853	0.063302	0.082946	0.082283	0.100655	0.053528	0.060761
a	0.069675	0.063301	0.063909	0.055602	0.062373	0.071633	0.093721	0.061398	0.061095	0.079491	0.090307	0.103220	0.054009	0.070265
horse	0.057726	0.082378	0.068888	0.087522	0.082275	0.070135	0.071230	0.076933	0.077759	0.067534	0.065242	0.089164	0.049013	0.054200
jumps	0.061173	0.072106	0.056630	0.082872	0.060377	0.064342	0.080922	0.071859	0.058806	0.070776	0.084768	0.114382	0.059685	0.061301
over	0.056708	0.060350	0.084223	0.063803	0.063617	0.071851	0.095363	0.070169	0.064963	0.062678	0.082980	0.103032	0.056409	0.063853
a	0.056215	0.064263	0.072532	0.055848	0.074488	0.065424	0.063734	0.094518	0.055716	0.080414	0.095901	0.088986	0.059610	0.072352
broken	0.057346	0.073151	0.062131	0.074143	0.067977	0.068151	0.091064	0.082173	0.063092	0.070826	0.073497	0.102926	0.057793	0.055733
down	0.061216	0.078341	0.077774	0.090671	0.075406	0.048246	0.075473	0.086095	0.055545	0.059472	0.083098	0.078999	0.056652	0.073012
airplane	0.051778	0.053536	0.068940	0.070893	0.086549	0.066583	0.077712	0.089772	0.057864	0.078698	0.078307	0.094336	0.047002	0.078030
.	0.065631	0.077334	0.068698	0.076704	0.063499	0.059878	0.072234	0.091179	0.055760	0.067260	0.070077	0.090808	0.067029	0.073909
[SEP]	0.061443	0.067469	0.072195	0.058912	0.068176	0.067390	0.078897	0.070235	0.060882	0.076929	0.094135	0.108721	0.050179	0.064436
