TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.061473	0.106207	0.044533	0.082726	0.065463	0.069509	0.060797	0.081810	0.085209	0.066203	0.051748	0.057298	0.096861	0.070162
A	0.062720	0.072006	0.050269	0.066055	0.076636	0.092344	0.084763	0.075934	0.061835	0.063895	0.055536	0.098050	0.083661	0.056296
person	0.069939	0.090628	0.045105	0.074424	0.055585	0.050652	0.089072	0.100194	0.070876	0.063775	0.050477	0.074984	0.098493	0.065797
on	0.055555	0.090899	0.071721	0.085934	0.070422	0.066261	0.084496	0.088235	0.064520	0.056241	0.057072	0.086317	0.068269	0.054057
a	0.063418	0.079492	0.054323	0.072319	0.068638	0.062220	0.098011	0.078244	0.062119	0.077016	0.064394	0.068334	0.088221	0.063250
horse	0.058126	0.063043	0.056143	0.062179	0.076065	0.069238	0.065814	0.087946	0.068582	0.077322	0.057292	0.086802	0.088768	0.082680
jumps	0.062044	0.078353	0.065165	0.058681	0.078983	0.072412	0.065232	0.085783	0.058645	0.060607	0.075822	0.094723	0.073988	0.069562
over	0.074833	0.085928	0.049754	0.061160	0.086123	0.075555	0.080357	0.087969	0.062933	0.050576	0.051745	0.079748	0.081857	0.071462
a	0.076410	0.086131	0.057692	0.074605	0.062918	0.053167	0.084798	0.081334	0.056829	0.069591	0.059565	0.079634	0.088491	0.068835
broken	0.057402	0.083774	0.050798	0.072280	0.089899	0.056907	0.076666	0.089591	0.079553	0.069494	0.053972	0.068269	0.080899	0.070497
down	0.064403	0.086125	0.058412	0.056308	0.078555	0.065635	0.077295	0.071239	0.060535	0.102945	0.056071	0.063710	0.076895	0.081871
airplane	0.071295	0.076527	0.054036	0.068928	0.074738	0.063920	0.073549	0.089247	0.082607	0.072193	0.048105	0.073703	0.086858	0.064294
.	0.078420	0.091054	0.052947	0.066968	0.056507	0.055772	0.052462	0.117649	0.067118	0.066311	0.048598	0.075362	0.108340	0.062492
[SEP]	0.066999	0.083311	0.055943	0.077402	0.070593	0.073871	0.087187	0.082792	0.055884	0.065159	0.052656	0.087214	0.082951	0.058038
