TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.080887	0.105208	0.074641	0.056160	0.082136	0.070929	0.058046	0.054226	0.081734	0.052825	0.061226	0.072981	0.064689	0.084313
A	0.062842	0.059989	0.079548	0.062123	0.087107	0.076211	0.063140	0.059809	0.055988	0.070552	0.109276	0.085244	0.054900	0.073270
person	0.057491	0.072070	0.080066	0.061047	0.065672	0.073091	0.059659	0.055892	0.063767	0.062455	0.102964	0.113739	0.069383	0.062703
on	0.080713	0.086287	0.086102	0.056661	0.063507	0.077695	0.058924	0.052738	0.077900	0.065077	0.081996	0.079623	0.058824	0.073951
a	0.100739	0.063277	0.077545	0.050141	0.069855	0.076075	0.076785	0.049697	0.092830	0.048427	0.076958	0.075012	0.077123	0.065534
horse	0.064836	0.077819	0.064648	0.077369	0.081758	0.083193	0.078328	0.051004	0.069236	0.041868	0.080285	0.082254	0.062967	0.084434
jumps	0.070567	0.098033	0.069489	0.061669	0.061155	0.081278	0.057323	0.072980	0.060918	0.070705	0.080894	0.076924	0.074596	0.063468
over	0.068137	0.076792	0.077760	0.065086	0.090657	0.065516	0.070742	0.065375	0.086001	0.059485	0.093029	0.065393	0.051157	0.064870
a	0.087121	0.070037	0.064849	0.058381	0.078951	0.074230	0.094752	0.049502	0.079622	0.038057	0.090704	0.081133	0.057513	0.075148
broken	0.076804	0.076892	0.059132	0.068476	0.073274	0.070534	0.072461	0.052481	0.074515	0.047398	0.103715	0.077065	0.063293	0.083960
down	0.062434	0.072957	0.065969	0.058857	0.078156	0.075574	0.064251	0.065220	0.084108	0.066903	0.084202	0.095614	0.064104	0.061652
airplane	0.067906	0.061915	0.094826	0.061382	0.054808	0.085155	0.072561	0.076625	0.068210	0.060835	0.071875	0.084338	0.072449	0.067117
.	0.068362	0.093036	0.081886	0.061604	0.072260	0.069428	0.067613	0.056239	0.075433	0.055330	0.076635	0.071599	0.047649	0.102926
[SEP]	0.072607	0.068505	0.062002	0.060790	0.090121	0.070975	0.060265	0.045485	0.089393	0.042928	0.101698	0.084186	0.070612	0.080431
