TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.060178	0.065781	0.075623	0.056677	0.088921	0.083284	0.080798	0.066194	0.083092	0.069135	0.059934	0.075815	0.061191	0.073376
A	0.072122	0.061326	0.090775	0.059835	0.069692	0.117692	0.081552	0.053133	0.071821	0.066022	0.054864	0.072911	0.073926	0.054329
person	0.057543	0.064531	0.144724	0.049086	0.108795	0.048221	0.094792	0.068714	0.070896	0.061131	0.052008	0.043677	0.077663	0.058220
on	0.058752	0.054350	0.108651	0.055028	0.084731	0.069044	0.068872	0.076386	0.076950	0.060718	0.072898	0.063466	0.085952	0.064203
a	0.068439	0.055773	0.085675	0.077412	0.062277	0.084227	0.082362	0.088347	0.086041	0.048932	0.067007	0.065511	0.078729	0.049269
horse	0.058306	0.052102	0.103534	0.074524	0.049950	0.073312	0.065076	0.098956	0.046355	0.058393	0.045704	0.086946	0.116748	0.070094
jumps	0.065721	0.052274	0.130234	0.050558	0.066495	0.082226	0.050520	0.075081	0.068660	0.051738	0.081013	0.086472	0.057663	0.081346
over	0.058398	0.060565	0.121453	0.059253	0.067750	0.069073	0.086441	0.088544	0.093920	0.042658	0.044602	0.060635	0.074834	0.071874
a	0.059191	0.070410	0.084786	0.048055	0.054958	0.129168	0.080034	0.074041	0.073220	0.054225	0.056174	0.084724	0.080116	0.050898
broken	0.061482	0.065824	0.067614	0.095892	0.067565	0.092408	0.094556	0.056960	0.082205	0.062695	0.041696	0.067519	0.086349	0.057235
down	0.050902	0.063298	0.087597	0.041648	0.094795	0.076682	0.045518	0.059012	0.126349	0.090286	0.070805	0.076191	0.066942	0.049976
airplane	0.042677	0.073314	0.116268	0.058461	0.060851	0.102010	0.084184	0.083740	0.060748	0.037084	0.081305	0.076363	0.069619	0.053376
.	0.063018	0.068734	0.093774	0.050681	0.083029	0.062195	0.066297	0.077906	0.117557	0.048790	0.061606	0.068067	0.070647	0.067698
[SEP]	0.072575	0.060060	0.101952	0.051858	0.058090	0.088702	0.044327	0.080305	0.078754	0.079308	0.081493	0.091795	0.055204	0.055576
