TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.077191	0.083096	0.068971	0.081846	0.072118	0.095240	0.100779	0.055863	0.059032	0.048511	0.052434	0.081368	0.060552	0.063000
A	0.059403	0.062609	0.079064	0.066740	0.086008	0.074370	0.084800	0.040447	0.089438	0.059305	0.052961	0.102625	0.059845	0.082384
person	0.086500	0.063614	0.057591	0.069275	0.059093	0.105324	0.086200	0.056110	0.071827	0.063875	0.046911	0.066914	0.053162	0.113604
on	0.064141	0.081528	0.065625	0.072286	0.066286	0.088500	0.097048	0.040798	0.083177	0.075737	0.053738	0.070592	0.076725	0.063819
a	0.056080	0.111522	0.072336	0.075624	0.071702	0.079319	0.079465	0.058388	0.071495	0.080041	0.055387	0.088475	0.058451	0.041715
horse	0.046749	0.117560	0.050804	0.061335	0.071679	0.109236	0.076875	0.045549	0.089687	0.077951	0.047759	0.075082	0.060620	0.069114
jumps	0.057729	0.057216	0.092775	0.068593	0.067938	0.086311	0.098921	0.052087	0.072099	0.069470	0.049503	0.099888	0.068538	0.058931
over	0.080489	0.061916	0.052150	0.088216	0.069899	0.093218	0.091106	0.072563	0.074297	0.064691	0.048271	0.087049	0.062030	0.054105
a	0.063567	0.100901	0.063071	0.069413	0.073615	0.087943	0.082029	0.070548	0.070930	0.075824	0.058360	0.073279	0.058317	0.052203
broken	0.052024	0.086249	0.057494	0.080812	0.061162	0.103453	0.082636	0.061093	0.077822	0.082040	0.047169	0.080795	0.068310	0.058942
down	0.070900	0.078563	0.078648	0.063881	0.056906	0.086201	0.079604	0.062592	0.063291	0.067750	0.053756	0.090527	0.078687	0.068695
airplane	0.070630	0.077589	0.080366	0.078191	0.061266	0.090333	0.067608	0.059953	0.077977	0.079292	0.062340	0.076429	0.055984	0.062040
.	0.058148	0.093533	0.069824	0.089135	0.050536	0.082977	0.101735	0.058627	0.075836	0.078571	0.048168	0.069231	0.067210	0.056471
[SEP]	0.060214	0.062481	0.063728	0.065546	0.079434	0.093825	0.079306	0.059936	0.085036	0.068364	0.067835	0.088466	0.077020	0.048808
