TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.063672	0.093902	0.104203	0.053350	0.061030	0.059586	0.054162	0.077657	0.065280	0.063282	0.091566	0.070908	0.062958	0.078443
A	0.056454	0.093684	0.073079	0.062419	0.061601	0.072053	0.049200	0.070330	0.058684	0.054435	0.137428	0.056704	0.084106	0.069822
person	0.053942	0.092090	0.056868	0.049336	0.065761	0.066114	0.070010	0.067707	0.064692	0.056900	0.111210	0.084052	0.092855	0.068462
on	0.079021	0.071685	0.087133	0.079046	0.057598	0.070884	0.057547	0.073615	0.053987	0.048595	0.108341	0.078734	0.058822	0.074992
a	0.051154	0.088015	0.073443	0.053111	0.057919	0.072495	0.057685	0.067058	0.050104	0.053853	0.116601	0.107701	0.067516	0.083345
horse	0.047168	0.076649	0.094129	0.055642	0.061750	0.091574	0.057597	0.089505	0.058480	0.060115	0.107389	0.067173	0.075414	0.057416
jumps	0.065740	0.085352	0.090837	0.054074	0.063696	0.072702	0.060559	0.092354	0.049622	0.044833	0.102968	0.098562	0.053063	0.065637
over	0.061031	0.082713	0.066001	0.054937	0.078804	0.059941	0.054106	0.076881	0.077298	0.070844	0.084754	0.072367	0.070987	0.089335
a	0.053578	0.074745	0.074361	0.050601	0.055757	0.068041	0.064425	0.080320	0.047798	0.059420	0.110772	0.118367	0.066439	0.075375
broken	0.041516	0.088445	0.062551	0.062587	0.060681	0.099408	0.056951	0.085713	0.061835	0.056495	0.083223	0.093510	0.080017	0.067070
down	0.051894	0.074140	0.068684	0.057238	0.063192	0.050231	0.075729	0.074062	0.079329	0.063629	0.117198	0.076003	0.076792	0.071880
airplane	0.051797	0.050574	0.097860	0.047548	0.074736	0.083130	0.080108	0.065854	0.059546	0.050146	0.078816	0.114232	0.088573	0.057080
.	0.054808	0.075171	0.079267	0.063202	0.066303	0.062591	0.058766	0.089443	0.057515	0.072577	0.084724	0.073955	0.086635	0.075044
[SEP]	0.051998	0.064123	0.071512	0.058465	0.057840	0.067742	0.070576	0.074837	0.061385	0.061667	0.136997	0.088620	0.057065	0.077175
