TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.087624	0.077359	0.087821	0.048509	0.087761	0.048859	0.051778	0.077222	0.062480	0.076992	0.072056	0.062062	0.101073	0.058404
A	0.095013	0.057416	0.082129	0.062828	0.085287	0.074137	0.066382	0.078897	0.058226	0.073047	0.071392	0.056975	0.081834	0.056436
person	0.092369	0.084524	0.065234	0.049130	0.078652	0.070895	0.073767	0.082850	0.051016	0.066789	0.087237	0.043095	0.111921	0.042520
on	0.070874	0.069776	0.067305	0.066701	0.075284	0.065429	0.066745	0.070861	0.067556	0.078834	0.063291	0.072719	0.099820	0.064805
a	0.047643	0.126471	0.061866	0.068752	0.060066	0.079462	0.090608	0.069438	0.058765	0.082975	0.069343	0.059736	0.069418	0.055456
horse	0.088554	0.068990	0.079054	0.053785	0.098925	0.067522	0.056359	0.085082	0.069383	0.077725	0.066844	0.048208	0.092543	0.047026
jumps	0.077570	0.060537	0.091774	0.048554	0.065892	0.090311	0.055664	0.097957	0.050980	0.065781	0.071830	0.070377	0.097569	0.055204
over	0.065099	0.072481	0.082351	0.059299	0.074023	0.064793	0.059207	0.077968	0.064478	0.060014	0.079219	0.080128	0.087106	0.073834
a	0.057748	0.112368	0.074263	0.058905	0.062966	0.079493	0.074075	0.066512	0.059166	0.071469	0.062961	0.074344	0.074421	0.071310
broken	0.075250	0.090024	0.081815	0.061095	0.066347	0.081560	0.066354	0.072315	0.072945	0.070716	0.072404	0.064929	0.073048	0.051197
down	0.080943	0.062245	0.107162	0.052607	0.067910	0.084270	0.045103	0.056663	0.078297	0.082061	0.075429	0.068348	0.083913	0.055049
airplane	0.074810	0.054884	0.065331	0.054584	0.077458	0.077633	0.054854	0.076801	0.075450	0.081787	0.082013	0.068219	0.090249	0.065927
.	0.060170	0.062992	0.125537	0.043896	0.089624	0.060616	0.051630	0.058519	0.082287	0.096620	0.068101	0.058531	0.090744	0.050733
[SEP]	0.066196	0.078235	0.077095	0.056619	0.072530	0.077931	0.057855	0.067250	0.070594	0.097734	0.072267	0.053498	0.094847	0.057351
