TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.070893	0.071766	0.089234	0.066459	0.069113	0.079936	0.059969	0.038500	0.053577	0.064713	0.104070	0.090205	0.078448	0.063116
A	0.071114	0.073997	0.088238	0.054089	0.045909	0.093163	0.052968	0.079161	0.044508	0.053304	0.061682	0.125066	0.067526	0.089274
person	0.065791	0.072425	0.063211	0.065412	0.080063	0.051338	0.070859	0.042323	0.090734	0.059696	0.071222	0.069509	0.086769	0.110648
on	0.041278	0.102289	0.075606	0.071270	0.093176	0.068801	0.055519	0.050767	0.081594	0.094820	0.082601	0.072131	0.039690	0.070460
a	0.056074	0.074258	0.061595	0.054406	0.081993	0.066143	0.056980	0.071014	0.070689	0.067177	0.074942	0.111979	0.078497	0.074254
horse	0.088338	0.089706	0.060353	0.061114	0.056062	0.061924	0.058529	0.048944	0.074002	0.065874	0.055081	0.078207	0.080368	0.121497
jumps	0.062404	0.057562	0.074505	0.066091	0.083238	0.064180	0.091464	0.055054	0.078596	0.080450	0.065005	0.065471	0.070683	0.085299
over	0.060464	0.089436	0.063444	0.076334	0.081193	0.077998	0.055588	0.076170	0.062889	0.058827	0.067837	0.083646	0.063511	0.082662
a	0.055536	0.099835	0.094641	0.050156	0.065142	0.072006	0.066398	0.057882	0.046302	0.065842	0.085382	0.119292	0.052635	0.068952
broken	0.139641	0.091594	0.069963	0.051174	0.059129	0.049671	0.064058	0.047827	0.084682	0.054740	0.071717	0.079320	0.057425	0.079059
down	0.079758	0.057471	0.079741	0.059042	0.119239	0.039270	0.050296	0.062815	0.088859	0.079005	0.073883	0.077465	0.048937	0.084218
airplane	0.084169	0.092353	0.075499	0.052596	0.102790	0.053430	0.046879	0.073137	0.052452	0.073064	0.091304	0.084715	0.053564	0.064049
.	0.093745	0.089551	0.065190	0.046321	0.065741	0.053171	0.057196	0.052499	0.081332	0.054738	0.081743	0.091431	0.078672	0.088670
[SEP]	0.100261	0.072958	0.080591	0.068441	0.073691	0.079317	0.050110	0.064905	0.051548	0.046386	0.067001	0.090818	0.091096	0.062877
