TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.063997	0.070690	0.088498	0.060212	0.069205	0.068545	0.082745	0.103767	0.048252	0.068872	0.067021	0.070260	0.074392	0.063542
A	0.089016	0.064125	0.092696	0.061631	0.051211	0.074548	0.086015	0.056812	0.051955	0.083538	0.077273	0.082451	0.081209	0.047520
person	0.061097	0.093190	0.101461	0.058757	0.069575	0.085759	0.056249	0.060495	0.054579	0.068298	0.072408	0.092381	0.065177	0.060574
on	0.101564	0.061301	0.088749	0.047845	0.073561	0.058972	0.067062	0.074447	0.053268	0.086524	0.046262	0.090542	0.080751	0.069152
a	0.117651	0.069957	0.091300	0.048488	0.048890	0.053008	0.095670	0.072330	0.050032	0.054632	0.056428	0.089365	0.103659	0.048590
horse	0.101061	0.069738	0.084252	0.061921	0.061239	0.066647	0.071564	0.060347	0.068672	0.079489	0.068304	0.067483	0.068463	0.070819
jumps	0.080956	0.057061	0.088110	0.070594	0.052635	0.067697	0.062187	0.078364	0.050318	0.058631	0.078476	0.100893	0.075745	0.078333
over	0.094897	0.070348	0.071708	0.057868	0.082682	0.068532	0.060679	0.080424	0.068146	0.073275	0.059054	0.075251	0.068304	0.068831
a	0.124208	0.073695	0.097567	0.056782	0.048539	0.057268	0.077514	0.065754	0.050507	0.079686	0.051631	0.077296	0.086430	0.053124
broken	0.094003	0.066883	0.095898	0.063147	0.058414	0.057067	0.051651	0.074226	0.054295	0.075291	0.062222	0.080824	0.074673	0.091406
down	0.086170	0.087719	0.056424	0.053541	0.064767	0.076983	0.087385	0.080224	0.057896	0.067954	0.041518	0.073359	0.106077	0.059983
airplane	0.095623	0.059906	0.070975	0.068758	0.069101	0.065329	0.075253	0.063139	0.066554	0.080709	0.070002	0.061582	0.081730	0.071340
.	0.118232	0.065973	0.058849	0.049596	0.077752	0.061549	0.077019	0.072021	0.060670	0.084251	0.057034	0.060788	0.084568	0.071698
[SEP]	0.096518	0.052919	0.098972	0.051971	0.070871	0.080490	0.085287	0.069800	0.056162	0.075842	0.060011	0.077748	0.080105	0.043304
