TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.046361	0.060694	0.075895	0.059330	0.092577	0.087924	0.069961	0.083635	0.070628	0.054043	0.072696	0.102431	0.057690	0.066134
A	0.053300	0.087563	0.077670	0.055775	0.079898	0.095013	0.068910	0.064379	0.075267	0.065743	0.077225	0.083225	0.060373	0.055659
person	0.049268	0.082528	0.058181	0.051325	0.066066	0.078587	0.070398	0.107604	0.061554	0.045833	0.083352	0.087627	0.086488	0.071187
on	0.050769	0.063875	0.079804	0.051487	0.102661	0.062471	0.060953	0.079908	0.075324	0.071922	0.083584	0.080916	0.071752	0.064575
a	0.045533	0.055504	0.069370	0.056805	0.107224	0.079967	0.060108	0.079017	0.082325	0.067261	0.080886	0.088323	0.073986	0.053691
horse	0.052007	0.058217	0.059142	0.070755	0.075576	0.072002	0.085212	0.111336	0.063440	0.058947	0.066573	0.103904	0.061681	0.061208
jumps	0.039062	0.076242	0.051507	0.062310	0.091215	0.087978	0.080582	0.100688	0.077007	0.056204	0.072094	0.073059	0.073075	0.058975
over	0.057848	0.063851	0.045975	0.081554	0.078345	0.073428	0.050192	0.101778	0.068517	0.067099	0.078658	0.091964	0.078455	0.062337
a	0.054026	0.045049	0.086649	0.054365	0.092969	0.076005	0.062497	0.085509	0.060958	0.054600	0.086730	0.083184	0.088179	0.069278
broken	0.046164	0.054068	0.071963	0.056278	0.091154	0.086908	0.053733	0.081548	0.087763	0.061329	0.099583	0.072959	0.075915	0.060636
down	0.065464	0.070292	0.078321	0.056698	0.052384	0.075929	0.071950	0.098081	0.070404	0.069594	0.077065	0.070933	0.071983	0.070903
airplane	0.051978	0.058034	0.061603	0.071132	0.080961	0.061843	0.063986	0.092971	0.080700	0.057293	0.091520	0.095887	0.082512	0.049580
.	0.057765	0.059551	0.080536	0.065733	0.090415	0.071798	0.062193	0.090618	0.066504	0.063469	0.072743	0.093812	0.066663	0.058200
[SEP]	0.055395	0.057984	0.068545	0.051587	0.072947	0.112949	0.069012	0.078917	0.068664	0.055966	0.078621	0.082324	0.081956	0.065132
