TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.058493	0.058648	0.057647	0.075414	0.069050	0.050305	0.079004	0.101243	0.063580	0.074195	0.074688	0.077812	0.098661	0.061260
A	0.066082	0.065249	0.033882	0.086698	0.063947	0.051128	0.066385	0.099140	0.054786	0.091895	0.079148	0.088978	0.102550	0.050132
person	0.093836	0.076635	0.049065	0.082068	0.075217	0.060202	0.082953	0.062538	0.057484	0.063469	0.079787	0.061009	0.099497	0.056240
on	0.075563	0.060120	0.055593	0.080313	0.068791	0.059926	0.073607	0.087648	0.068608	0.082035	0.076071	0.076484	0.084977	0.050264
a	0.077670	0.050929	0.069075	0.063538	0.066277	0.056913	0.063640	0.082160	0.069529	0.070097	0.094758	0.079746	0.079627	0.076041
horse	0.065066	0.103989	0.050194	0.087683	0.064979	0.064435	0.051416	0.074179	0.061423	0.073323	0.083799	0.072141	0.104567	0.042805
jumps	0.056381	0.070229	0.061095	0.109327	0.071476	0.050325	0.079557	0.072009	0.057805	0.089135	0.073627	0.079245	0.086659	0.043129
over	0.070749	0.066106	0.071319	0.085327	0.065665	0.060000	0.051578	0.073761	0.068794	0.054569	0.103528	0.059377	0.091614	0.077615
a	0.079092	0.055859	0.076038	0.071759	0.065298	0.057512	0.049961	0.089966	0.059610	0.074641	0.075713	0.091767	0.092577	0.060208
broken	0.067449	0.058428	0.050948	0.081480	0.068911	0.048240	0.083376	0.085116	0.061608	0.077300	0.074641	0.079578	0.104488	0.058435
down	0.075066	0.072025	0.057087	0.089462	0.060183	0.079737	0.074697	0.095032	0.064892	0.072021	0.060758	0.065523	0.088354	0.045163
airplane	0.051573	0.078503	0.048113	0.083926	0.063833	0.068875	0.062629	0.090981	0.077281	0.075841	0.070115	0.090491	0.088969	0.048870
.	0.058166	0.068660	0.054754	0.073828	0.063781	0.066579	0.057183	0.078678	0.063552	0.061303	0.098425	0.091686	0.110172	0.053231
[SEP]	0.069711	0.079427	0.064452	0.072392	0.059860	0.059596	0.078188	0.082767	0.058181	0.066500	0.078020	0.087583	0.074579	0.068746
