TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.054605	0.065797	0.097011	0.076031	0.070830	0.064865	0.077223	0.084450	0.072723	0.047964	0.080111	0.075196	0.058569	0.074625
A	0.060466	0.086392	0.071545	0.091540	0.060947	0.066015	0.101169	0.076880	0.078772	0.037207	0.082767	0.060372	0.071493	0.054434
person	0.059331	0.069222	0.075396	0.106263	0.060969	0.058880	0.070650	0.066505	0.061570	0.048373	0.075690	0.081981	0.083790	0.081380
on	0.063465	0.090307	0.089874	0.092421	0.064220	0.068365	0.078531	0.070634	0.061167	0.047166	0.081509	0.058692	0.062350	0.071299
a	0.059791	0.066692	0.101780	0.063189	0.067665	0.074005	0.097219	0.073522	0.061429	0.043150	0.078283	0.079608	0.055273	0.078393
horse	0.080810	0.106282	0.057115	0.076014	0.053307	0.084826	0.084171	0.078795	0.061533	0.032010	0.052956	0.117290	0.059168	0.055724
jumps	0.074314	0.095330	0.066373	0.095241	0.064306	0.079407	0.065479	0.061190	0.075976	0.042123	0.063578	0.102633	0.048134	0.065918
over	0.048732	0.066735	0.081580	0.077424	0.078202	0.063244	0.108914	0.095102	0.070806	0.046722	0.058276	0.087721	0.060987	0.055556
a	0.054930	0.068647	0.109473	0.074659	0.063251	0.077021	0.082365	0.063423	0.061629	0.049419	0.064240	0.083283	0.066215	0.081445
broken	0.051890	0.062752	0.072736	0.070396	0.083942	0.069047	0.082942	0.085579	0.084400	0.045016	0.092296	0.078697	0.056858	0.063449
down	0.054738	0.070682	0.080267	0.076158	0.060512	0.072562	0.084172	0.086910	0.078698	0.046168	0.054640	0.120861	0.055357	0.058274
airplane	0.053228	0.067477	0.077928	0.097673	0.055008	0.069343	0.079918	0.073632	0.082650	0.042437	0.084585	0.090907	0.066555	0.058659
.	0.059974	0.094701	0.067102	0.103786	0.062400	0.081433	0.084426	0.052895	0.056410	0.046993	0.066193	0.085778	0.078681	0.059227
[SEP]	0.053465	0.088220	0.064683	0.080970	0.050579	0.069791	0.111358	0.084707	0.054425	0.053668	0.069238	0.069574	0.081117	0.068206
