TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.092691	0.073600	0.065382	0.068677	0.066900	0.058427	0.078269	0.051236	0.079248	0.074174	0.075133	0.070508	0.094208	0.051546
A	0.059375	0.066821	0.052417	0.068507	0.084119	0.077831	0.126277	0.083604	0.069299	0.062261	0.077569	0.049420	0.051508	0.070992
person	0.095831	0.082372	0.070774	0.062452	0.074519	0.048091	0.087945	0.055318	0.068323	0.082016	0.077308	0.076378	0.056194	0.062478
on	0.085102	0.078296	0.061458	0.058131	0.108631	0.067426	0.096518	0.054402	0.070588	0.066019	0.069132	0.049782	0.046091	0.088424
a	0.091957	0.091870	0.071124	0.076798	0.070136	0.054910	0.058907	0.065137	0.066342	0.079983	0.081633	0.076408	0.054536	0.060258
horse	0.089292	0.065123	0.085359	0.050654	0.085535	0.062795	0.075078	0.061295	0.066308	0.088440	0.098616	0.056094	0.056559	0.058853
jumps	0.088237	0.059028	0.081137	0.049437	0.093012	0.084910	0.067404	0.064430	0.063033	0.082351	0.093172	0.041294	0.071371	0.061184
over	0.094557	0.081153	0.082764	0.094529	0.074465	0.051820	0.064277	0.065408	0.057230	0.062039	0.072401	0.055362	0.081109	0.062885
a	0.101952	0.088655	0.074679	0.070265	0.070550	0.047935	0.053039	0.078937	0.066511	0.091313	0.078424	0.070931	0.049340	0.057470
broken	0.081799	0.084434	0.047746	0.068900	0.102174	0.063239	0.078996	0.079015	0.081980	0.057163	0.061868	0.069415	0.062155	0.061115
down	0.087814	0.094194	0.056479	0.070506	0.102919	0.061911	0.079156	0.049095	0.061750	0.070475	0.067614	0.062037	0.066459	0.069591
airplane	0.096782	0.098563	0.077945	0.065045	0.074255	0.062898	0.087988	0.063565	0.076543	0.063991	0.089197	0.047944	0.041362	0.053921
.	0.081675	0.089881	0.050961	0.071516	0.095010	0.059367	0.096477	0.040130	0.081823	0.054687	0.058345	0.058470	0.101918	0.059739
[SEP]	0.076569	0.132396	0.058281	0.076949	0.084609	0.050958	0.063816	0.071914	0.086736	0.062062	0.059417	0.054665	0.068940	0.052687
