TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.068071	0.089129	0.131022	0.059021	0.064464	0.091578	0.065037	0.053657	0.034916	0.082265	0.062495	0.063535	0.059324	0.075486
A	0.072297	0.098098	0.074840	0.101793	0.071611	0.075690	0.050575	0.057855	0.062796	0.069902	0.059673	0.087229	0.073401	0.044241
person	0.074306	0.063678	0.092464	0.091286	0.072144	0.097133	0.073636	0.051811	0.046491	0.069277	0.060385	0.098197	0.051246	0.057946
on	0.056318	0.089697	0.135795	0.059927	0.070250	0.061038	0.074806	0.047184	0.062197	0.087042	0.059040	0.081053	0.052223	0.063432
a	0.072314	0.084270	0.076832	0.086762	0.059535	0.072900	0.084408	0.069787	0.064306	0.071889	0.043264	0.048767	0.069914	0.095052
horse	0.089086	0.061865	0.061810	0.103699	0.071668	0.079391	0.050041	0.084443	0.045717	0.069287	0.055112	0.076944	0.083557	0.067378
jumps	0.074305	0.058018	0.075414	0.076762	0.070968	0.080745	0.079691	0.067549	0.065564	0.063005	0.057117	0.095563	0.070756	0.064541
over	0.104675	0.064290	0.119502	0.077801	0.058238	0.082834	0.059728	0.051581	0.038967	0.071712	0.067807	0.067388	0.060916	0.074560
a	0.061764	0.095260	0.086170	0.092493	0.048899	0.079576	0.071653	0.076415	0.049703	0.083545	0.041132	0.060614	0.075954	0.076823
broken	0.087921	0.068423	0.111726	0.073500	0.059969	0.095441	0.058858	0.056615	0.044563	0.079040	0.051516	0.068471	0.064429	0.079527
down	0.074410	0.061698	0.094065	0.089577	0.076610	0.073243	0.063371	0.050125	0.074435	0.079069	0.051402	0.064668	0.057525	0.089800
airplane	0.082207	0.076223	0.102192	0.081012	0.057287	0.064966	0.060959	0.087785	0.056891	0.086761	0.056906	0.064790	0.061182	0.060839
.	0.078910	0.083591	0.094987	0.075996	0.044875	0.111135	0.081567	0.052023	0.029706	0.070222	0.044045	0.078180	0.073337	0.081426
[SEP]	0.083100	0.072029	0.074607	0.081261	0.051246	0.098251	0.058165	0.058506	0.033794	0.091445	0.047408	0.077518	0.069320	0.103350
