TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.070678	0.085072	0.049621	0.049749	0.070386	0.103947	0.067933	0.103033	0.061813	0.054824	0.076240	0.056834	0.064102	0.085768
A	0.065945	0.084889	0.055878	0.067565	0.059117	0.081786	0.075132	0.084085	0.050644	0.046532	0.083242	0.057975	0.098027	0.089183
person	0.073883	0.079226	0.065717	0.078894	0.065777	0.094093	0.061922	0.059629	0.053195	0.067106	0.086092	0.054694	0.083692	0.076081
on	0.088587	0.077535	0.068046	0.062210	0.053974	0.072497	0.065430	0.057615	0.048422	0.037010	0.091541	0.060163	0.125383	0.091588
a	0.086440	0.099234	0.045541	0.076432	0.070636	0.074853	0.071881	0.073506	0.059486	0.062803	0.085120	0.060937	0.073227	0.059904
horse	0.093361	0.070112	0.044138	0.052867	0.062916	0.069964	0.062003	0.087434	0.068407	0.052441	0.102110	0.065917	0.077198	0.091131
jumps	0.078573	0.062293	0.046004	0.052415	0.057493	0.087468	0.075061	0.087949	0.063683	0.055366	0.101030	0.056538	0.065420	0.110706
over	0.109052	0.082204	0.062501	0.056078	0.083934	0.062634	0.054945	0.056438	0.043197	0.062553	0.084866	0.067551	0.079688	0.094359
a	0.073166	0.092759	0.051734	0.057278	0.058713	0.073394	0.074266	0.096750	0.062863	0.073214	0.092281	0.053285	0.070373	0.069924
broken	0.054229	0.096799	0.057609	0.082213	0.084068	0.069333	0.064442	0.070730	0.055046	0.066321	0.076268	0.065751	0.083998	0.073195
down	0.078054	0.086561	0.058638	0.076414	0.072083	0.083242	0.071471	0.057952	0.068814	0.063291	0.089335	0.049942	0.077338	0.066865
airplane	0.055399	0.085580	0.045899	0.043864	0.083122	0.112238	0.064231	0.086396	0.067487	0.066989	0.088234	0.057290	0.063515	0.079758
.	0.049789	0.089626	0.051777	0.062897	0.058382	0.111666	0.084948	0.075632	0.058266	0.063631	0.093870	0.047220	0.070258	0.082037
[SEP]	0.062257	0.109466	0.056006	0.061387	0.048880	0.130949	0.070484	0.070230	0.057122	0.048187	0.068160	0.057712	0.062207	0.096953
