TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.472355	0.048496	0.035126	0.046614	0.052580	0.039414	0.029100	0.037646	0.024712	0.040500	0.040289	0.037801	0.031972	0.036135	0.027260
A	0.031000	0.083170	0.131995	0.232235	0.191641	0.026834	0.031632	0.092324	0.031049	0.021200	0.028284	0.053334	0.018730	0.018946	0.007627
person	0.037332	0.216937	0.128446	0.174522	0.100330	0.110199	0.031208	0.021289	0.034354	0.049516	0.026450	0.041748	0.016341	0.007596	0.003732
is	0.002994	0.344123	0.256829	0.060864	0.108803	0.069032	0.047468	0.022303	0.011173	0.013456	0.008406	0.012718	0.022167	0.014425	0.005237
at	0.007591	0.146580	0.185138	0.341516	0.055558	0.087440	0.054278	0.046427	0.014141	0.012599	0.018305	0.017837	0.003524	0.006236	0.002831
a	0.008756	0.140564	0.117785	0.223868	0.137376	0.109308	0.046075	0.115540	0.027505	0.015548	0.018357	0.024657	0.007165	0.005588	0.001907
diner	0.070968	0.053966	0.043349	0.089173	0.193675	0.189710	0.040903	0.076733	0.118380	0.041731	0.032706	0.032024	0.008499	0.006855	0.001328
,	0.005235	0.089105	0.020881	0.092856	0.135080	0.176619	0.069708	0.186778	0.038987	0.062014	0.070918	0.023080	0.006486	0.019678	0.002576
ordering	0.042083	0.055176	0.078092	0.084046	0.100725	0.100656	0.136738	0.157140	0.039586	0.060427	0.076598	0.053755	0.004081	0.007789	0.003108
an	0.014718	0.061606	0.025833	0.081929	0.064729	0.096933	0.048383	0.255765	0.060948	0.089580	0.097554	0.060516	0.020216	0.016825	0.004465
o	0.026806	0.045517	0.009459	0.058270	0.062408	0.103810	0.040744	0.116502	0.055085	0.224014	0.113366	0.047760	0.047490	0.040559	0.008210
##mel	0.094123	0.013680	0.014079	0.011796	0.034276	0.051295	0.065696	0.100498	0.033944	0.271533	0.209095	0.028700	0.024192	0.031724	0.015369
##ette	0.103264	0.012841	0.007782	0.013088	0.037072	0.025322	0.025015	0.116482	0.032156	0.130122	0.328125	0.069141	0.007928	0.066698	0.024964
.	0.002851	0.018496	0.008538	0.027582	0.033895	0.021996	0.020599	0.077842	0.038576	0.102847	0.095492	0.243539	0.124192	0.132294	0.051260
[SEP]	0.019824	0.030301	0.017433	0.017096	0.032196	0.011049	0.008617	0.027362	0.026343	0.060116	0.083895	0.089552	0.239758	0.289599	0.046858
