TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.189341	0.071088	0.039623	0.104404	0.053430	0.047427	0.031348	0.065997	0.032888	0.045429	0.055370	0.059775	0.023621	0.065870	0.114390
A	0.198723	0.064726	0.084577	0.218842	0.045602	0.030775	0.016206	0.069169	0.026399	0.028406	0.029815	0.010749	0.015453	0.080307	0.080251
person	0.347221	0.032037	0.101583	0.293714	0.011869	0.015628	0.004590	0.024169	0.011788	0.011012	0.004893	0.003199	0.012282	0.106336	0.019678
is	0.198354	0.053728	0.147482	0.470027	0.002414	0.010599	0.021287	0.011317	0.007886	0.005724	0.005804	0.003144	0.002912	0.040245	0.019077
at	0.611097	0.016178	0.077232	0.088351	0.008897	0.011426	0.023096	0.026330	0.006866	0.008636	0.011354	0.006810	0.001296	0.047406	0.055024
a	0.223196	0.056211	0.120476	0.129597	0.060257	0.029847	0.034042	0.039857	0.051842	0.029354	0.027670	0.012637	0.014144	0.047682	0.123186
diner	0.239339	0.064424	0.073447	0.182984	0.019099	0.054298	0.081641	0.042116	0.025477	0.021956	0.017424	0.004561	0.014520	0.152684	0.006029
,	0.417462	0.061520	0.049986	0.135546	0.023533	0.026067	0.032735	0.031361	0.023972	0.015849	0.020198	0.023100	0.006358	0.074349	0.057965
ordering	0.421733	0.054562	0.123065	0.117256	0.015818	0.024457	0.018794	0.037906	0.029677	0.022556	0.012385	0.002652	0.004529	0.054092	0.060519
an	0.189452	0.080890	0.155645	0.120371	0.066537	0.043379	0.040905	0.035065	0.069118	0.029969	0.037326	0.015983	0.018532	0.033299	0.063530
o	0.363118	0.027344	0.021151	0.108778	0.036499	0.053179	0.003830	0.036113	0.007967	0.066026	0.077918	0.009294	0.028298	0.100237	0.060248
##mel	0.519257	0.010431	0.006496	0.077874	0.026633	0.038872	0.017718	0.041492	0.009160	0.052070	0.013443	0.016305	0.010396	0.144653	0.015200
##ette	0.313226	0.013951	0.054067	0.149170	0.044668	0.011041	0.107567	0.016745	0.072680	0.011094	0.013793	0.008143	0.030514	0.082472	0.070868
.	0.306407	0.048607	0.041556	0.217675	0.026506	0.032701	0.027168	0.036579	0.018182	0.022325	0.028712	0.029455	0.009779	0.058025	0.096326
[SEP]	0.626343	0.021696	0.015456	0.029853	0.013516	0.033619	0.023795	0.044428	0.009906	0.023893	0.013664	0.008024	0.008704	0.098746	0.028356
