TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.042663	0.038213	0.016794	0.023788	0.017277	0.039996	0.015517	0.059629	0.012953	0.030659	0.016303	0.014644	0.011974	0.082998	0.576590
A	0.040105	0.270402	0.008515	0.014009	0.001625	0.109361	0.001034	0.047091	0.002544	0.096667	0.000722	0.000958	0.003996	0.066816	0.336155
person	0.055582	0.026723	0.286828	0.008277	0.001188	0.015453	0.003234	0.016728	0.001368	0.009532	0.000423	0.000106	0.000526	0.062385	0.511646
is	0.051771	0.019763	0.008004	0.329295	0.016102	0.027895	0.000686	0.016944	0.001921	0.026574	0.000504	0.000275	0.000263	0.039686	0.460315
at	0.051664	0.003786	0.001287	0.007015	0.217306	0.003753	0.000238	0.002686	0.000930	0.001978	0.002117	0.000031	0.000045	0.025702	0.681461
a	0.110825	0.334163	0.008380	0.006261	0.002623	0.182138	0.001321	0.016549	0.002945	0.119609	0.002595	0.001223	0.000751	0.031100	0.179517
diner	0.031426	0.002219	0.003533	0.001041	0.001408	0.002245	0.646300	0.004465	0.003812	0.002693	0.000076	0.000520	0.000500	0.017348	0.282414
,	0.043503	0.010516	0.006624	0.011401	0.001061	0.029112	0.001611	0.272048	0.001798	0.018059	0.000358	0.000035	0.001087	0.039969	0.562819
ordering	0.042935	0.006272	0.003642	0.001854	0.005598	0.006916	0.002612	0.002902	0.418827	0.010012	0.000380	0.000021	0.000263	0.009290	0.488475
an	0.143854	0.122727	0.005328	0.013574	0.002141	0.100741	0.003417	0.012382	0.006371	0.403832	0.001253	0.001043	0.000530	0.023362	0.159447
o	0.050188	0.001318	0.000200	0.000132	0.000933	0.000991	0.000032	0.000518	0.000151	0.001248	0.447477	0.000196	0.000051	0.006323	0.490242
##mel	0.052648	0.004091	0.000243	0.000816	0.001061	0.005634	0.004615	0.000893	0.000283	0.004528	0.001436	0.298448	0.000281	0.015486	0.609536
##ette	0.106897	0.003152	0.001572	0.000855	0.000883	0.003563	0.001121	0.006646	0.001126	0.002367	0.000422	0.000054	0.475655	0.025805	0.369881
.	0.046709	0.015838	0.016661	0.036195	0.012152	0.012748	0.006714	0.040246	0.003471	0.007148	0.002800	0.001727	0.002835	0.066453	0.728303
[SEP]	0.014859	0.011068	0.009134	0.007278	0.006793	0.006982	0.004280	0.005751	0.006257	0.006668	0.004977	0.005801	0.002054	0.019493	0.888605
