TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.736385	0.006589	0.017550	0.013953	0.025868	0.008654	0.013278	0.012240	0.015315	0.012996	0.012637	0.026437	0.007575	0.011507	0.079015
A	0.343081	0.179622	0.006421	0.008360	0.023019	0.034869	0.015410	0.030478	0.007502	0.052814	0.077956	0.109712	0.021937	0.038324	0.050494
person	0.355448	0.011005	0.287616	0.018102	0.031310	0.012557	0.033288	0.019430	0.105525	0.019101	0.025340	0.014029	0.006076	0.038821	0.022352
is	0.501648	0.081071	0.026327	0.027456	0.019758	0.025395	0.021328	0.014275	0.023113	0.052474	0.068854	0.027313	0.009074	0.035807	0.066107
at	0.479397	0.072980	0.017381	0.026892	0.019411	0.034748	0.016652	0.012885	0.015442	0.033578	0.064488	0.062347	0.011324	0.056007	0.076467
a	0.511062	0.073102	0.042716	0.035473	0.021292	0.023533	0.012655	0.020261	0.015430	0.044711	0.056867	0.047446	0.013934	0.037347	0.044171
diner	0.177329	0.021502	0.025127	0.022715	0.019303	0.016183	0.496399	0.015928	0.034069	0.026479	0.048630	0.021799	0.013556	0.027149	0.033832
,	0.417710	0.112484	0.045130	0.038715	0.032742	0.045602	0.012738	0.021683	0.018650	0.046808	0.037773	0.016471	0.015005	0.099258	0.039230
ordering	0.077171	0.022459	0.106404	0.049645	0.033092	0.039832	0.060727	0.027681	0.416236	0.026253	0.015614	0.006463	0.030548	0.044415	0.043460
an	0.593760	0.057401	0.047199	0.077058	0.020480	0.031810	0.017569	0.015154	0.012207	0.026743	0.028542	0.015445	0.005782	0.015441	0.035409
o	0.540585	0.071089	0.006494	0.011406	0.011490	0.014552	0.016697	0.004052	0.009687	0.008016	0.271087	0.021358	0.001990	0.005382	0.006114
##mel	0.440080	0.023448	0.007971	0.006838	0.016761	0.015593	0.029519	0.017062	0.011422	0.017161	0.044454	0.287566	0.046246	0.029015	0.006865
##ette	0.119787	0.007357	0.037789	0.008598	0.025423	0.009954	0.059872	0.046718	0.040505	0.011446	0.010967	0.020685	0.523634	0.056385	0.020880
.	0.670714	0.036014	0.028921	0.050193	0.034337	0.025874	0.023663	0.028862	0.022327	0.014124	0.019374	0.008068	0.004434	0.008198	0.024896
[SEP]	0.772148	0.019399	0.016620	0.048705	0.053402	0.013486	0.006116	0.009741	0.025114	0.004443	0.008779	0.004411	0.001786	0.001967	0.013884
