TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.021098	0.018172	0.012698	0.005346	0.009520	0.003977	0.007946	0.010800	0.012398	0.004485	0.009006	0.003682	0.003631	0.065448	0.811793
A	0.254834	0.031131	0.028169	0.006669	0.006610	0.000580	0.001387	0.003166	0.001765	0.000471	0.001066	0.001158	0.001736	0.049585	0.611672
person	0.096979	0.318489	0.021330	0.014489	0.031481	0.003539	0.000904	0.000831	0.002709	0.000594	0.000501	0.000801	0.001221	0.037479	0.468653
is	0.120956	0.423753	0.201973	0.053223	0.034700	0.004172	0.003007	0.000754	0.002917	0.000375	0.000588	0.000780	0.001809	0.039289	0.111704
at	0.028948	0.073103	0.332737	0.307464	0.043536	0.015937	0.019506	0.003992	0.001721	0.000347	0.000618	0.000785	0.001338	0.006226	0.163742
a	0.027208	0.019037	0.242254	0.326981	0.157774	0.015732	0.037561	0.037463	0.003286	0.000240	0.000262	0.001373	0.001029	0.004516	0.125284
diner	0.004783	0.004009	0.016819	0.033582	0.177439	0.035411	0.024648	0.003101	0.004906	0.000286	0.000237	0.000197	0.000379	0.001041	0.693161
,	0.017051	0.017721	0.078569	0.340403	0.200749	0.071560	0.126605	0.021106	0.020110	0.001507	0.000689	0.000670	0.000813	0.002377	0.100069
ordering	0.006083	0.002461	0.014084	0.018774	0.023246	0.010929	0.089262	0.340084	0.041531	0.004349	0.016690	0.017123	0.003276	0.003693	0.408415
an	0.001778	0.000688	0.008924	0.005353	0.014124	0.002812	0.041342	0.425411	0.248655	0.034973	0.021975	0.025566	0.005421	0.004621	0.158356
o	0.004698	0.002638	0.001259	0.000838	0.004033	0.001911	0.006622	0.024019	0.182664	0.143283	0.060014	0.031175	0.014320	0.011847	0.510678
##mel	0.003725	0.000776	0.001177	0.000697	0.001437	0.002235	0.006544	0.010644	0.014727	0.163989	0.377148	0.007855	0.012668	0.006057	0.390321
##ette	0.004564	0.000608	0.003207	0.001469	0.004276	0.001754	0.004850	0.017071	0.142199	0.568332	0.121503	0.039823	0.004840	0.006871	0.078632
.	0.012622	0.004173	0.004979	0.010701	0.011498	0.002372	0.009827	0.029602	0.239832	0.194312	0.109909	0.065812	0.033851	0.058838	0.211674
[SEP]	0.026286	0.009017	0.006544	0.005765	0.012057	0.014062	0.008982	0.017340	0.013750	0.012803	0.007231	0.004427	0.002630	0.051373	0.807732
