TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.304070	0.014343	0.027603	0.009467	0.017868	0.018457	0.006455	0.019665	0.025896	0.005951	0.007146	0.001841	0.023022	0.415789	0.102427
A	0.891416	0.000396	0.000071	0.000013	0.000244	0.000015	0.000000	0.000002	0.000020	0.000007	0.000000	0.000000	0.000016	0.000417	0.107382
person	0.001320	0.994181	0.000074	0.000017	0.000072	0.001487	0.000010	0.000000	0.000001	0.000001	0.000000	0.000000	0.000001	0.000166	0.002670
is	0.000029	0.000179	0.994862	0.000924	0.000073	0.000012	0.000126	0.000002	0.000000	0.000000	0.000002	0.000007	0.000012	0.000013	0.003756
at	0.003617	0.000056	0.001351	0.987147	0.000635	0.000018	0.000111	0.000389	0.000007	0.000000	0.000000	0.000022	0.000024	0.000006	0.006615
a	0.000162	0.000008	0.000024	0.000140	0.996251	0.000796	0.000046	0.000024	0.001968	0.000003	0.000000	0.000000	0.000008	0.000007	0.000563
diner	0.001028	0.000011	0.000016	0.000010	0.000191	0.998156	0.000084	0.000307	0.000017	0.000108	0.000011	0.000000	0.000003	0.000009	0.000049
,	0.000061	0.000005	0.003059	0.000628	0.001222	0.000271	0.980782	0.006306	0.004628	0.000020	0.000235	0.000996	0.000087	0.000073	0.001627
ordering	0.003812	0.000000	0.000001	0.000023	0.000017	0.000021	0.000004	0.995176	0.000533	0.000066	0.000109	0.000008	0.000040	0.000005	0.000187
an	0.000538	0.000000	0.000000	0.000001	0.000545	0.000005	0.000039	0.000100	0.990579	0.007355	0.000030	0.000014	0.000358	0.000296	0.000138
o	0.012196	0.000005	0.000006	0.000000	0.000003	0.000065	0.000009	0.000020	0.000269	0.983625	0.000188	0.000012	0.000057	0.000230	0.003315
##mel	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	0.000003	0.999965	0.000006	0.000000	0.000001	0.000007
##ette	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.999989	0.000010	0.000000	0.000000
.	0.000537	0.000011	0.000034	0.000026	0.000017	0.000014	0.000029	0.000060	0.001481	0.000114	0.000444	0.015428	0.972621	0.007850	0.001334
[SEP]	0.768664	0.006794	0.006804	0.008334	0.012855	0.021588	0.007755	0.021870	0.013398	0.020020	0.022509	0.004148	0.008802	0.034008	0.042450
