TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.099995	0.087897	0.043689	0.089091	0.015323	0.021891	0.008413	0.006741	0.012071	0.005554	0.001060	0.000418	0.004147	0.027238	0.576471
A	0.010911	0.207295	0.095919	0.211709	0.063596	0.058291	0.002336	0.137792	0.040820	0.026761	0.002742	0.000667	0.007485	0.043977	0.089700
person	0.016556	0.056423	0.075778	0.135342	0.067594	0.037653	0.020743	0.035561	0.115699	0.026072	0.013685	0.015442	0.036258	0.026083	0.321111
is	0.012400	0.090081	0.142949	0.117262	0.059936	0.051907	0.017828	0.111215	0.090976	0.017644	0.006258	0.002664	0.013088	0.018999	0.246796
at	0.003674	0.004128	0.036329	0.018140	0.011105	0.012719	0.107789	0.017556	0.093214	0.005615	0.013561	0.013146	0.021034	0.002579	0.639411
a	0.005679	0.020921	0.105304	0.079361	0.045050	0.033160	0.113406	0.033353	0.210736	0.028279	0.042345	0.034511	0.081584	0.007686	0.158626
diner	0.000446	0.000122	0.002285	0.000602	0.000271	0.000117	0.002769	0.000176	0.000827	0.000145	0.000733	0.002739	0.000809	0.000558	0.987400
,	0.005262	0.020326	0.037668	0.034478	0.038701	0.022845	0.017164	0.021323	0.108160	0.025940	0.013922	0.015581	0.036137	0.010004	0.592489
ordering	0.000587	0.000306	0.003225	0.000666	0.000848	0.000239	0.005036	0.000594	0.001528	0.000437	0.001052	0.001860	0.002628	0.000666	0.980328
an	0.001721	0.001871	0.018658	0.003563	0.004896	0.000869	0.046795	0.002442	0.006950	0.001433	0.007255	0.068128	0.016939	0.002387	0.816093
o	0.000253	0.000283	0.006112	0.000904	0.000684	0.000131	0.012588	0.000438	0.000692	0.000111	0.000821	0.019669	0.001755	0.000465	0.955092
##mel	0.000094	0.000020	0.000534	0.000053	0.000059	0.000012	0.004019	0.000056	0.000186	0.000024	0.000150	0.003229	0.000389	0.000129	0.991047
##ette	0.000350	0.000166	0.004468	0.000478	0.000827	0.000071	0.015857	0.000332	0.001268	0.000182	0.001937	0.031783	0.003875	0.000501	0.937904
.	0.017737	0.124130	0.066271	0.069515	0.007745	0.011944	0.002638	0.020396	0.005230	0.003955	0.002191	0.000880	0.002662	0.023123	0.641584
[SEP]	0.009177	0.007884	0.010918	0.009996	0.001824	0.001587	0.001391	0.006647	0.002371	0.001841	0.001249	0.000780	0.001574	0.014218	0.928541
