TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.014787	0.040931	0.002801	0.007182	0.032699	0.039467	0.004912	0.119334	0.006085	0.026727	0.005788	0.007370	0.003268	0.236479	0.452169
A	0.076343	0.103124	0.010302	0.016023	0.007594	0.035579	0.001467	0.037332	0.004323	0.024946	0.001644	0.000666	0.001201	0.270039	0.409419
person	0.035170	0.035622	0.003108	0.008970	0.011723	0.013123	0.001735	0.025589	0.004437	0.006356	0.001050	0.000321	0.000942	0.312450	0.539403
is	0.314729	0.018278	0.002297	0.044967	0.013113	0.003999	0.001503	0.062899	0.006160	0.002292	0.000754	0.000323	0.003379	0.156610	0.368699
at	0.206105	0.021964	0.001959	0.012946	0.100017	0.035838	0.005155	0.048415	0.003895	0.010560	0.000593	0.000561	0.001627	0.103201	0.447162
a	0.152810	0.013612	0.001520	0.010085	0.016031	0.131002	0.003608	0.056290	0.004685	0.058449	0.000993	0.000729	0.002161	0.212942	0.335084
diner	0.026750	0.005063	0.004669	0.008994	0.007886	0.021809	0.004852	0.127048	0.002543	0.005960	0.000446	0.000639	0.003410	0.204933	0.574997
,	0.113328	0.007801	0.004676	0.029126	0.009550	0.007038	0.006476	0.380966	0.002317	0.003565	0.000446	0.000395	0.002366	0.176721	0.255230
ordering	0.133665	0.006792	0.001603	0.012147	0.014522	0.012341	0.010912	0.030131	0.006443	0.014531	0.002436	0.002877	0.003625	0.140393	0.607583
an	0.157376	0.010374	0.000888	0.004942	0.007273	0.085018	0.002190	0.030547	0.008405	0.195720	0.002771	0.000967	0.003121	0.147639	0.342769
o	0.036209	0.045197	0.009701	0.009550	0.006244	0.036895	0.008495	0.058551	0.019846	0.150343	0.051330	0.004772	0.010682	0.109136	0.443051
##mel	0.017249	0.022579	0.006822	0.008226	0.008501	0.020835	0.034471	0.058012	0.019018	0.038184	0.009890	0.030257	0.027567	0.213642	0.484749
##ette	0.039148	0.015831	0.001773	0.004595	0.002639	0.036453	0.003598	0.087463	0.009098	0.061057	0.001872	0.001489	0.038182	0.151699	0.545104
.	0.135649	0.017198	0.003256	0.014056	0.005555	0.008708	0.005671	0.049540	0.007259	0.016946	0.004623	0.002961	0.012120	0.255745	0.460712
[SEP]	0.120183	0.024750	0.013804	0.015037	0.010569	0.019495	0.014488	0.023862	0.008255	0.016661	0.015379	0.009395	0.007150	0.037037	0.663934
