TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.004951	0.082012	0.103353	0.114027	0.057080	0.038453	0.143795	0.021060	0.240211	0.026284	0.015966	0.039165	0.074699	0.034072	0.004873
A	0.186817	0.108120	0.044660	0.061297	0.040035	0.039569	0.014725	0.045296	0.008245	0.028438	0.010043	0.009168	0.006082	0.198480	0.199025
person	0.106785	0.047849	0.008245	0.009981	0.011942	0.013666	0.006640	0.017122	0.006822	0.007370	0.001673	0.001557	0.002117	0.073475	0.684757
is	0.161329	0.238070	0.091958	0.039864	0.016838	0.009596	0.008082	0.040016	0.034387	0.012279	0.026125	0.053804	0.005560	0.160304	0.101788
at	0.093136	0.059416	0.024516	0.004294	0.188884	0.070552	0.015805	0.007682	0.015745	0.017516	0.009580	0.006642	0.004985	0.102434	0.378815
a	0.195919	0.182162	0.058466	0.024586	0.073653	0.070125	0.015977	0.044193	0.009649	0.017911	0.007164	0.007741	0.006057	0.143136	0.143261
diner	0.032701	0.012318	0.004779	0.001649	0.005563	0.009768	0.006608	0.004024	0.002808	0.005083	0.001067	0.000635	0.001871	0.029625	0.881500
,	0.065449	0.261940	0.071729	0.085481	0.071618	0.024010	0.012092	0.164456	0.032568	0.012590	0.006164	0.013186	0.008298	0.124768	0.045651
ordering	0.041227	0.058968	0.048552	0.050209	0.108007	0.068216	0.023574	0.034803	0.016472	0.033515	0.020215	0.014427	0.014574	0.055598	0.411643
an	0.062940	0.129697	0.068469	0.035456	0.065646	0.201108	0.029260	0.040985	0.024209	0.069894	0.017227	0.011839	0.009238	0.070627	0.163405
o	0.045363	0.010807	0.003373	0.003496	0.004124	0.016412	0.002087	0.021839	0.001619	0.010770	0.000720	0.000383	0.000403	0.043624	0.834981
##mel	0.018903	0.002259	0.000994	0.000605	0.000697	0.004782	0.002387	0.000928	0.001015	0.003984	0.001079	0.000187	0.000418	0.006428	0.955334
##ette	0.046265	0.024196	0.014385	0.015699	0.004107	0.034107	0.013096	0.029966	0.011900	0.032277	0.003738	0.001143	0.003829	0.065773	0.699518
.	0.085052	0.172082	0.050838	0.079662	0.028866	0.040348	0.012316	0.183911	0.030573	0.040633	0.009882	0.012725	0.008733	0.141554	0.102826
[SEP]	0.016433	0.001885	0.001104	0.001080	0.001723	0.005908	0.001115	0.001393	0.000964	0.004834	0.002930	0.001362	0.000918	0.002443	0.955909
